"IG_564_887183_889311_fwd_at"	"/start=887183 /end=889311 /direction=+ /description=intergenic region"	222.6	143.4	245.4	202.8	138.7	260.8	299.2	177.7	371	251.1	267.8	216.8	323.9	221.8	289.3												"/start=887183 /end=889311 /direction=+ /description=intergenic region"								
"IG_565_889043_889718_rev_at"	"/start=889043 /end=889718 /direction=+ /description=intergenic region"	81.8	167.3	107.6	126	148.5	88.8	93.3	93.2	105.9	134.8	113.2	56.2	139.5	145.9	190.4												"/start=889043 /end=889718 /direction=+ /description=intergenic region"								
"IG_566_889690_890135_fwd_at"	"/start=889690 /end=890135 /direction=+ /description=intergenic region"	3.3	4.1	2.9	8	6.8	46.7	17.1	23.8	52.4	7	47.7	43.1	58.2	31.9	38												"/start=889690 /end=890135 /direction=+ /description=intergenic region"								
"IG_567_889977_899066_rev_at"	"/start=889977 /end=899066 /direction=+ /description=intergenic region"	147.1	185.5	214.8	194.7	97	188.1	144.3	92.8	166.7	163.1	150.4	105.6	110.9	146.9	134.4												"/start=889977 /end=899066 /direction=+ /description=intergenic region"								
"IG_568_891130_891189_fwd_at"	"/start=891130 /end=891189 /direction=+ /description=intergenic region"	616.6	505.6	590.8	634.2	512.7	548.6	692.2	546.9	493.2	551.6	482.6	555.2	413.7	469.4	421.6												"/start=891130 /end=891189 /direction=+ /description=intergenic region"								
"IG_569_892093_892179_fwd_at"	"/start=892093 /end=892179 /direction=+ /description=intergenic region"	259.9	273.5	277.1	303.7	302.7	238.2	243.3	271.2	177.8	215.6	230.6	161.7	256.9	243.4	213.6												"/start=892093 /end=892179 /direction=+ /description=intergenic region"								
"IG_56_105245_105304_fwd_at"	"/start=105245 /end=105304 /direction=+ /description=intergenic region"	9097.1	8655.9	7473.8	6789.6	8943.1	8858.5	9202.3	8721.7	6793.1	8150.1	7299	8252.7	8059.9	8619.7	10988.1												"/start=105245 /end=105304 /direction=+ /description=intergenic region"								
"IG_570_892657_893006_fwd_at"	"/start=892657 /end=893006 /direction=+ /description=intergenic region"	289.2	417.8	404.1	314.4	239.6	494.4	400.4	414.8	463.9	412.8	529	568.1	675.5	849.3	428.8												"/start=892657 /end=893006 /direction=+ /description=intergenic region"								
"IG_571_897153_897211_fwd_at"	"/start=897153 /end=897211 /direction=+ /description=intergenic region"	180.5	76.2	147.3	12.8	13.2	79.2	34.5	22.5	251.7	84.1	65.5	41.6	62.3	9.8	13.1												"/start=897153 /end=897211 /direction=+ /description=intergenic region"								
"IG_572_897701_897740_fwd_at"	"/start=897701 /end=897740 /direction=+ /description=intergenic region"	764	652.2	666.1	1146.1	761.2	616.1	596.9	661	486.4	582.3	626	523	486.3	555.5	567.7												"/start=897701 /end=897740 /direction=+ /description=intergenic region"								
"IG_573_898869_903815_fwd_at"	"/start=898869 /end=903815 /direction=+ /description=intergenic region"	30.7	23.7	29	34.5	32.6	26.1	18.1	19.9	31.9	29	32.2	24.1	29.5	33.7	34.6												"/start=898869 /end=903815 /direction=+ /description=intergenic region"								
"IG_574_899799_900088_rev_at"	"/start=899799 /end=900088 /direction=+ /description=intergenic region"	216.4	131.3	183.8	244.6	80.1	181	184.6	150.7	244	300.3	380.5	204.2	250.8	150.8	212.6												"/start=899799 /end=900088 /direction=+ /description=intergenic region"								
"IG_575_902958_903174_rev_at"	"/start=902958 /end=903174 /direction=+ /description=intergenic region"	311.9	482.1	314.5	400.4	321.7	467.2	360.2	313.7	382.9	691.8	520.6	821.6	829.1	1409.3	1148.5												"/start=902958 /end=903174 /direction=+ /description=intergenic region"								
"IG_576_903691_904962_rev_at"	"/start=903691 /end=904962 /direction=+ /description=intergenic region"	4	43.5	4	27.7	15	25.1	30.1	14.1	2.7	43.1	40.6	42.2	50.3	27	68.3												"/start=903691 /end=904962 /direction=+ /description=intergenic region"								
"IG_577_904967_915695_fwd_at"	"/start=904967 /end=915695 /direction=+ /description=intergenic region"	67.3	66.5	45.1	81.9	34.7	71.5	37.6	65	84	79.5	105.1	69.5	71.7	88.9	75.5												"/start=904967 /end=915695 /direction=+ /description=intergenic region"								
"IG_578_906013_906074_rev_at"	"/start=906013 /end=906074 /direction=+ /description=intergenic region"	123.9	112.4	87.3	192.6	61.7	179.8	142.2	177.6	141.6	133.1	222.6	169.2	238.5	257.8	159.7												"/start=906013 /end=906074 /direction=+ /description=intergenic region"								
"IG_579_908518_908553_rev_at"	"/start=908518 /end=908553 /direction=+ /description=intergenic region"	521.6	531.3	490.3	781	578.8	977	791.5	732.7	949.7	921.8	1245.1	1012.7	1531	2490.1	1520.6												"/start=908518 /end=908553 /direction=+ /description=intergenic region"								
"IG_57_106457_106556_fwd_at"	"/start=106457 /end=106556 /direction=+ /description=intergenic region"	5215.1	4695.7	3774.3	5740.7	5172.1	4995.2	5161.6	5319.7	3987	4546.7	5188.1	5366.9	5455.8	5889.5	5855.5												"/start=106457 /end=106556 /direction=+ /description=intergenic region"								
"IG_580_910273_910404_rev_at"	"/start=910273 /end=910404 /direction=+ /description=intergenic region"	3.7	5.4	7.9	55.6	18.1	3	4.2	2.1	39.3	4.6	34.8	11.4	5.4	6.3	3.4												"/start=910273 /end=910404 /direction=+ /description=intergenic region"								
"IG_581_913044_913180_rev_at"	"/start=913044 /end=913180 /direction=+ /description=intergenic region"	14.5	23.2	6.4	33.2	20.5	2.1	8.7	20.3	1.9	20	42.9	0.9	26.1	13.5	11.3												"/start=913044 /end=913180 /direction=+ /description=intergenic region"								
"IG_582_914129_914574_rev_at"	"/start=914129 /end=914574 /direction=+ /description=intergenic region"	77.7	81.7	125.4	146.3	121.1	124.2	79.5	100.3	110.5	116	98.4	88.1	96.1	93.3	98.7												"/start=914129 /end=914574 /direction=+ /description=intergenic region"								
"IG_583_915271_917350_rev_at"	"/start=915271 /end=917350 /direction=+ /description=intergenic region"	64.4	52.9	72.7	79.4	34.4	61.3	84.7	70.2	60.5	58.5	118.1	89.2	139.6	149.5	128.1												"/start=915271 /end=917350 /direction=+ /description=intergenic region"								
"IG_584_917355_918430_fwd_at"	"/start=917355 /end=918430 /direction=+ /description=intergenic region"	66.5	116.2	52	76.6	119.5	143.3	100.5	92.2	88.5	95.6	177.6	74.3	137.1	148.5	114.6												"/start=917355 /end=918430 /direction=+ /description=intergenic region"								
"IG_585_918344_921588_rev_at"	"/start=918344 /end=921588 /direction=+ /description=intergenic region"	93.8	99.5	125.6	94.4	117	62.4	163.8	105.1	165.3	186.6	223.8	194.3	127.2	152.5	200.2												"/start=918344 /end=921588 /direction=+ /description=intergenic region"								
"IG_586_921517_922135_fwd_at"	"macB"	460.4	553.6	505.2	471.5	425.1	433.3	439.2	495.9	549.6	382.8	446	379.3	404.5	565.4	429.2	"pseudo"	"macB"	1038602									"/start=921517 /end=922135 /direction=+ /description=intergenic region"		"NC_004431.1 (974475..976484)"						
"IG_587_921814_925106_rev_at"	"/start=921814 /end=925106 /direction=+ /description=intergenic region"	177.3	245.1	183.9	175.4	125.5	187.2	166.5	127.4	251.3	145.1	158.2	127.3	152.4	228.7	126.5												"/start=921814 /end=925106 /direction=+ /description=intergenic region"								
"IG_588_922457_922486_fwd_at"	"/start=922457 /end=922486 /direction=+ /description=intergenic region"	508.2	492.7	315.7	399.3	299.6	671.5	772.2	465.8	546	556.5	547.7	508.3	609.5	523.6	786.4												"/start=922457 /end=922486 /direction=+ /description=intergenic region"								
"IG_589_924764_931817_fwd_at"	"/start=924764 /end=931817 /direction=+ /description=intergenic region"	106.7	121.7	210.5	74.6	63.7	148.3	83.4	93.1	182.9	123.3	135.4	88.7	139.5	126.7	152.6												"/start=924764 /end=931817 /direction=+ /description=intergenic region"								
"IG_58_107475_107629_fwd_at"	"/start=107475 /end=107629 /direction=+ /description=intergenic region"	776.4	781.5	673.4	722.1	827.9	685	580.7	750.4	759.6	562.1	721.4	684	527.4	593.1	608.9												"/start=107475 /end=107629 /direction=+ /description=intergenic region"								
"IG_590_925195_925447_rev_at"	"/start=925195 /end=925447 /direction=+ /description=intergenic region"	498.7	639.5	706	644	529.6	508.2	648.9	535.4	520.7	437.9	584.6	437.4	534.2	418.2	663.4												"/start=925195 /end=925447 /direction=+ /description=intergenic region"								
"IG_591_925667_925950_rev_at"	"/start=925667 /end=925950 /direction=+ /description=intergenic region"	1503.3	1333.2	1616.2	1636	1544.4	1253.2	897.8	916.1	903.5	720	1158.8	898.3	640.5	787.6	751.3												"/start=925667 /end=925950 /direction=+ /description=intergenic region"								
"IG_592_926656_926696_rev_at"	"/start=926656 /end=926696 /direction=+ /description=intergenic region"	1250.8	1026	1031.7	912.8	1096.5	1019.5	1307.6	995.6	969.3	1294.7	957.7	905	891.3	1027.5	1024.7												"/start=926656 /end=926696 /direction=+ /description=intergenic region"								
"IG_593_930186_930307_rev_at"	"/start=930186 /end=930307 /direction=+ /description=intergenic region"	72.1	134	204.8	155.3	39	98.6	138.6	63.3	170.7	96.1	88.3	63.5	20.7	113.4	105												"/start=930186 /end=930307 /direction=+ /description=intergenic region"								
"IG_594_931274_944153_rev_at"	"/start=931274 /end=944153 /direction=+ /description=intergenic region"	78.1	102.8	114.2	71.2	29.2	98.9	88.1	75.1	168.5	89.4	100.1	70.7	86	112.9	76.6												"/start=931274 /end=944153 /direction=+ /description=intergenic region"								
"IG_595_932313_932446_fwd_at"	"/start=932313 /end=932446 /direction=+ /description=intergenic region"	1230.9	1193.4	1108.6	1366.7	808.4	1117.3	973	955.9	1358.6	841.5	1194	845.7	1369	994.8	865.3												"/start=932313 /end=932446 /direction=+ /description=intergenic region"								
"IG_596_936437_936591_fwd_at"	"/start=936437 /end=936591 /direction=+ /description=intergenic region"	868.5	1099.1	1018.5	1312.4	837.2	1236.7	953.7	1181.2	818.9	755.8	1131.6	691.7	1073.2	984.3	873.4												"/start=936437 /end=936591 /direction=+ /description=intergenic region"								
"IG_597_938561_938650_fwd_at"	"/start=938561 /end=938650 /direction=+ /description=intergenic region"	1971.8	2434.2	1943.4	2870.4	1811.1	2402.9	2190.7	2920.5	3158.5	3026.6	3303.2	2180.3	2204.2	2836.9	2246.8												"/start=938561 /end=938650 /direction=+ /description=intergenic region"								
"IG_598_939944_940268_fwd_at"	"/start=939944 /end=940268 /direction=+ /description=intergenic region"	15.6	66.4	21.6	80.8	21	67.9	16.7	56.4	72.2	106.4	120.8	67.6	96	104.8	96.4												"/start=939944 /end=940268 /direction=+ /description=intergenic region"								
"IG_599_944120_945093_fwd_at"	"/start=944120 /end=945093 /direction=+ /description=intergenic region"	9.7	7.4	17.7	28.4	11.6	47.4	53.5	25.5	35.5	16.7	15.5	33.9	15.9	57	72.3												"/start=944120 /end=945093 /direction=+ /description=intergenic region"								
"IG_59_108218_108278_fwd_at"	"/start=108218 /end=108278 /direction=+ /description=intergenic region"	444.3	362.7	726.9	363.1	187.7	554.2	585.3	289.8	815.3	503.1	391.9	467.6	402.1	588.2	499.3												"/start=108218 /end=108278 /direction=+ /description=intergenic region"								
"IG_5_5531_8237_fwd_at"	"/start=5531 /end=8237 /direction=+ /description=intergenic region"	159.7	162.2	68.8	157	151.1	101.7	43.5	126.7	140.9	97.1	157.7	108.4	116.4	68.2	94.7												"/start=5531 /end=8237 /direction=+ /description=intergenic region"								
"IG_600_944781_947882_rev_at"	"/start=944781 /end=947882 /direction=+ /description=intergenic region"	15.7	30.6	57.5	55.3	23.4	59.2	37	56.4	60.4	48.4	53.5	54.2	76.5	31.6	76.6												"/start=944781 /end=947882 /direction=+ /description=intergenic region"								
"IG_601_947883_948890_fwd_at"	"/start=947883 /end=948890 /direction=+ /description=intergenic region"	7.7	14.4	63.9	13.7	21.8	11.1	5.5	9.3	49.6	12.7	38.3	7.7	9.4	8.9	16.3												"/start=947883 /end=948890 /direction=+ /description=intergenic region"								
"IG_602_948792_949562_rev_at"	"/start=948792 /end=949562 /direction=+ /description=intergenic region"	27.6	8.6	25.6	7.8	11.2	9.7	9.6	7.4	46.4	11.7	41	8.9	11.9	11.3	9.4												"/start=948792 /end=949562 /direction=+ /description=intergenic region"								
"IG_603_949482_955984_fwd_at"	"/start=949482 /end=955984 /direction=+ /description=intergenic region"	54.2	50.4	50.4	74.8	16.3	56.5	41.1	27.9	43.3	52.8	67.8	54.3	43.8	69.3	49.4												"/start=949482 /end=955984 /direction=+ /description=intergenic region"								
"IG_604_950304_950494_rev_at"	"/start=950304 /end=950494 /direction=+ /description=intergenic region"	123.8	161.1	205.4	94.8	147.1	281.8	225.6	120.7	269.2	185.2	247.8	190.8	243.7	271.3	232.5												"/start=950304 /end=950494 /direction=+ /description=intergenic region"								
"IG_605_953690_954094_rev_at"	"focA_2"	38.4	70.3	93.8	102.1	40.8	62.8	98.7	77.1	118.7	96.3	79.9	75.1	71.9	127.7	92.9	"formate transporter"	"focA_2"	1038659									"/start=953690 /end=954094 /direction=+ /description=intergenic region"		"NC_004431.1 (1004569..1005765, complement)"						
"IG_606_955865_971844_rev_at"	"/start=955865 /end=971844 /direction=+ /description=intergenic region"	90.8	147.4	151.5	123.4	96.9	125.7	110.7	89.2	196.6	115.2	136.7	87.6	133.4	131.8	91.8												"/start=955865 /end=971844 /direction=+ /description=intergenic region"								
"IG_607_956678_956875_fwd_at"	"/start=956678 /end=956875 /direction=+ /description=intergenic region"	187.2	369.1	322.3	306.3	261.6	346	363.1	308.9	414.2	395.9	381.8	525.7	377.7	534	539.8												"/start=956678 /end=956875 /direction=+ /description=intergenic region"								
"IG_608_957965_958034_fwd_at"	"/start=957965 /end=958034 /direction=+ /description=intergenic region"	1834.8	2289.6	2586.1	3620.3	3436.5	2291.5	1886.5	2166.9	1343	1064.8	1575.5	990.1	1512.8	1223.9	1334.5												"/start=957965 /end=958034 /direction=+ /description=intergenic region"								
"IG_609_959319_959462_fwd_at"	"/start=959319 /end=959462 /direction=+ /description=intergenic region"	70.5	55.2	70.4	98.6	83.1	82.3	60.4	72.4	17	66.4	72	45.5	37.2	21.3	41												"/start=959319 /end=959462 /direction=+ /description=intergenic region"								
"IG_60_110985_111043_fwd_f_at"	"/start=110985 /end=111043 /direction=+ /description=intergenic region"	21	12.9	12.3	10.4	27.9	8.3	6.8	6.6	10	6.9	6.1	7.2	5.3	6.5	10.1												"/start=110985 /end=111043 /direction=+ /description=intergenic region"								
"IG_610_960252_960423_fwd_at"	"/start=960252 /end=960423 /direction=+ /description=intergenic region"	187.1	172.1	252.8	222.2	171	270	163.7	125	242.6	200.3	331.3	321	438.9	507.8	390.5												"/start=960252 /end=960423 /direction=+ /description=intergenic region"								
"IG_611_961108_961217_fwd_at"	"/start=961108 /end=961217 /direction=+ /description=intergenic region"	31953.8	25734.5	27901.1	27645.2	30871.7	20847.9	20058.9	19155.7	17650.7	17206	15288.2	14805	14272.4	11283.6	15093.2												"/start=961108 /end=961217 /direction=+ /description=intergenic region"								
"IG_612_962892_963050_fwd_at"	"/start=962892 /end=963050 /direction=+ /description=intergenic region"	7422.8	7712.6	6693	6258.9	7432.6	9068.4	7676	6696.5	6859.9	8061.8	7061.8	6760.9	6301.5	5726.5	7384.6												"/start=962892 /end=963050 /direction=+ /description=intergenic region"								
"IG_613_963336_963464_fwd_at"	"/start=963336 /end=963464 /direction=+ /description=intergenic region"	186.9	232.5	264	285	127.1	222.6	295.3	180.3	373.9	269.8	200.8	225.6	265.1	292.8	232.6												"/start=963336 /end=963464 /direction=+ /description=intergenic region"								
"IG_614_965808_965843_fwd_at"	"/start=965808 /end=965843 /direction=+ /description=intergenic region"	98.3	265.4	223.3	127.1	131.9	187.1	154.3	218.6	336	173.6	265.7	109.9	275.4	251.2	169.9												"/start=965808 /end=965843 /direction=+ /description=intergenic region"								
"IG_615_968576_968611_fwd_at"	"/start=968576 /end=968611 /direction=+ /description=intergenic region"	444.3	435.8	344.6	408.1	411.2	71.9	173.9	231	185.3	549.2	415.4	274.2	283.3	225.1	51.7												"/start=968576 /end=968611 /direction=+ /description=intergenic region"								
"IG_616_969845_969895_fwd_at"	"/start=969845 /end=969895 /direction=+ /description=intergenic region"	2988.2	3583.7	3610	3762.9	2560.8	2567	2759.4	2983.4	2644.1	2241	2326.3	2089.5	2414.6	2074.3	1513.9												"/start=969845 /end=969895 /direction=+ /description=intergenic region"								
"IG_617_970822_970974_fwd_at"	"/start=970822 /end=970974 /direction=+ /description=intergenic region"	81.9	69.2	78.9	28.6	13.3	106.3	80.9	89.2	135.4	83.7	124.1	104.3	136.5	85.7	52.6												"/start=970822 /end=970974 /direction=+ /description=intergenic region"								
"IG_618_971869_972759_fwd_at"	"/start=971869 /end=972759 /direction=+ /description=intergenic region"	143.5	150.5	102.3	144.6	108.8	125.5	114.5	147.4	36.8	166.7	185.7	108.2	243.6	78.9	28.2												"/start=971869 /end=972759 /direction=+ /description=intergenic region"								
"IG_619_972625_983741_rev_at"	"/start=972625 /end=983741 /direction=+ /description=intergenic region"	90.3	183.6	127.8	150.1	110.1	161.6	131	113.8	210.5	160.9	256.7	167.3	222.2	269.1	159.6												"/start=972625 /end=983741 /direction=+ /description=intergenic region"								
"IG_61_111434_113443_fwd_at"	"/start=111434 /end=113443 /direction=+ /description=intergenic region"	8.8	33	33.1	24.4	36.8	11.6	32.7	31.8	45.3	22.3	77.4	14.8	14.6	24.4	41.5												"/start=111434 /end=113443 /direction=+ /description=intergenic region"								
"IG_620_980010_980269_fwd_at"	"/start=980010 /end=980269 /direction=+ /description=intergenic region"	283	254.5	243.8	93	67.9	233.3	279.2	192	263	208.5	187.5	271.7	213.7	303.1	330.6												"/start=980010 /end=980269 /direction=+ /description=intergenic region"								
"IG_621_982118_982297_fwd_at"	"/start=982118 /end=982297 /direction=+ /description=intergenic region"	1461.9	1347.7	2105.5	788	863.9	1782.5	1793.3	1709.3	1765	4064.8	3248.5	7506.5	6678.6	4937.7	6973.6												"/start=982118 /end=982297 /direction=+ /description=intergenic region"								
"IG_622_983521_989844_fwd_at"	"/start=983521 /end=989844 /direction=+ /description=intergenic region"	133.6	155.1	188.4	188.4	138.6	208.7	193.2	148.2	295	166.8	248.7	162.8	237.9	236.3	244.4												"/start=983521 /end=989844 /direction=+ /description=intergenic region"								
"IG_623_984933_985116_rev_at"	"/start=984933 /end=985116 /direction=+ /description=intergenic region"	172.4	252	213.5	271.1	281.1	256.4	372.2	345.8	428.9	333.9	350.7	222.7	362.6	231.8	303.3												"/start=984933 /end=985116 /direction=+ /description=intergenic region"								
"IG_624_986206_986807_rev_at"	"/start=986206 /end=986807 /direction=+ /description=intergenic region"	68.2	106.5	104.1	102.4	107.8	78.1	91.8	82.1	125.7	86.4	114.9	105.6	132.5	112.2	65.3												"/start=986206 /end=986807 /direction=+ /description=intergenic region"								
"IG_625_988209_988376_rev_at"	"/start=988209 /end=988376 /direction=+ /description=intergenic region"	1122.1	1161.6	1253.8	1305.4	1789.5	1082.9	1172.4	1431.6	907.9	981.5	1184.7	886.4	939.2	693.5	807.7												"/start=988209 /end=988376 /direction=+ /description=intergenic region"								
"IG_626_989580_992499_rev_at"	"/start=989580 /end=992499 /direction=+ /description=intergenic region"	162.6	169.9	512.7	122.5	149.8	176.3	68	64.7	146.3	124	79.6	42.1	46.5	80.4	78.6												"/start=989580 /end=992499 /direction=+ /description=intergenic region"								
"IG_627_992458_997081_fwd_at"	"/start=992458 /end=997081 /direction=+ /description=intergenic region"	18.6	45.5	315.5	63.2	34.7	97.1	17.8	34.2	107.4	109	44.4	37	28.9	19.8	12.4												"/start=992458 /end=997081 /direction=+ /description=intergenic region"								
"IG_628_996736_1005713_rev_at"	"/start=996736 /end=1005713 /direction=+ /description=intergenic region"	10.5	29.4	13.6	72.1	47.7	19.7	4.7	15.2	63.3	26.7	37.9	20.8	12.1	41.4	13.3												"/start=996736 /end=1005713 /direction=+ /description=intergenic region"								
"IG_629_997631_997712_fwd_at"	"/start=997631 /end=997712 /direction=+ /description=intergenic region"	9.2	4.7	11.7	9.6	11.6	6.2	7.5	5	8.9	10.6	3.6	17	5.7	5.8	6.3												"/start=997631 /end=997712 /direction=+ /description=intergenic region"								
"IG_62_113220_114406_rev_at"	"/start=113220 /end=114406 /direction=+ /description=intergenic region"	264.5	346.7	375.1	209.4	161.7	300.7	357.3	219.8	254.8	249.5	263.4	230.9	306.9	324.4	265.9												"/start=113220 /end=114406 /direction=+ /description=intergenic region"								
"IG_630_1003881_1003990_fwd_at"	"/start=1003881 /end=1003990 /direction=+ /description=intergenic region"	90.4	108.2	71.7	230.6	207.7	133.3	134.6	130.9	306.6	94.1	270.2	99.8	143.6	90.2	174.5												"/start=1003881 /end=1003990 /direction=+ /description=intergenic region"								
"IG_631_1005002_1005138_fwd_at"	"/start=1005002 /end=1005138 /direction=+ /description=intergenic region"	88.6	167.8	109.3	86.6	214.1	81.7	80.4	69.8	95.8	30.8	59.6	31.2	37	62.6	41.2												"/start=1005002 /end=1005138 /direction=+ /description=intergenic region"								
"IG_632_1005718_1007066_fwd_at"	"/start=1005718 /end=1007066 /direction=+ /description=intergenic region"	185.1	198.8	175.1	134	138.4	274.2	252.5	256.7	215.4	211.2	316	213.1	230.1	184.1	194.8												"/start=1005718 /end=1007066 /direction=+ /description=intergenic region"								
"IG_633_1006824_1015174_rev_at"	"/start=1006824 /end=1015174 /direction=+ /description=intergenic region"	67.7	85.3	113	17.7	76.3	72.8	74.2	63.1	169	77	121.4	88	119.8	106.3	68.8												"/start=1006824 /end=1015174 /direction=+ /description=intergenic region"								
"IG_634_1011095_1011223_fwd_at"	"/start=1011095 /end=1011223 /direction=+ /description=intergenic region"	508.4	823.1	601.2	523.4	343.6	543.1	494.5	670.2	537.8	610.3	772.7	796.2	871.1	924	948												"/start=1011095 /end=1011223 /direction=+ /description=intergenic region"								
"IG_635_1014683_1014937_fwd_at"	"/start=1014683 /end=1014937 /direction=+ /description=intergenic region"	351.4	455.8	298.8	415.7	235.5	473.4	500.8	391.9	488.4	705.7	521.5	471.3	629.2	476.9	746.3												"/start=1014683 /end=1014937 /direction=+ /description=intergenic region"								
"IG_636_1015106_1017707_fwd_at"	"/start=1015106 /end=1017707 /direction=+ /description=intergenic region"	506.3	467	328.2	370.3	375.6	665.4	560.8	460.8	728.6	704.2	597.6	516	555.9	749.5	734.4												"/start=1015106 /end=1017707 /direction=+ /description=intergenic region"								
"IG_637_1015694_1015761_rev_at"	"fabA"	2376.7	2011.4	2325.3	3385.6	1961.2	1868.8	1750.9	2059.5	2105.8	1390.9	1991.9	1820.4	1962.4	1867	1795.9	"3-hydroxydecanoyl-ACP dehydratase"	"fabA"	1038890									"/start=1015694 /end=1015761 /direction=+ /description=intergenic region"		"NC_004431.1 (1059727..1060245, complement)"						
"IG_638_1017523_1018235_rev_at"	"/start=1017523 /end=1018235 /direction=+ /description=intergenic region"	119.7	108.8	150.5	177.4	140.7	148.5	115.5	115.4	213.9	120.9	171.5	119.5	119.6	59.6	155.2												"/start=1017523 /end=1018235 /direction=+ /description=intergenic region"								
"IG_639_1018161_1020360_fwd_at"	"/start=1018161 /end=1020360 /direction=+ /description=intergenic region"	142.8	171.7	192	145.6	102.4	225.1	186	175.3	245	215	247.6	217	236.7	288.5	335.9												"/start=1018161 /end=1020360 /direction=+ /description=intergenic region"								
"IG_63_114488_118732_fwd_at"	"/start=114488 /end=118732 /direction=+ /description=intergenic region"	124.1	132	144.9	150.5	54.2	173.5	125.3	120	153.9	167	182.1	119.9	135.6	132.1	195.1												"/start=114488 /end=118732 /direction=+ /description=intergenic region"								
"IG_640_1019277_1019632_rev_at"	"/start=1019277 /end=1019632 /direction=+ /description=intergenic region"	5237.3	14920.5	9710.5	13470	9692.5	22937.6	11566.5	19150.9	11686.8	9860.4	14685	6227	10245.5	19948.2	15470.7												"/start=1019277 /end=1019632 /direction=+ /description=intergenic region"								
"IG_641_1020143_1020952_rev_at"	"/start=1020143 /end=1020952 /direction=+ /description=intergenic region"	36.3	38.8	80	44.4	13.7	47.3	53.1	59.2	64.6	77.8	50.3	39.7	51.8	23.9	63												"/start=1020143 /end=1020952 /direction=+ /description=intergenic region"								
"IG_642_1020991_1023693_fwd_at"	"helD"	23.9	108.4	88.8	60.6	140.6	61.5	88.6	31.6	29.2	94.4	213.8	123.4	24.3	84	94.6	"DNA helicase IV"	"helD"	1038988									"/start=1020991 /end=1023693 /direction=+ /description=intergenic region"		"NC_004431.1 (1068259..1070313)"						
"IG_643_1023572_1025779_rev_at"	"/start=1023572 /end=1025779 /direction=+ /description=intergenic region"	117.1	159.6	212.5	155.7	9.8	109.7	177.2	156.7	203.6	202.8	185.6	145.9	150.5	168	203.8												"/start=1023572 /end=1025779 /direction=+ /description=intergenic region"								
"IG_644_1025749_1027087_fwd_at"	"/start=1025749 /end=1027087 /direction=+ /description=intergenic region"	9.4	5.8	13.3	8.1	14.7	17.2	40	9	22.5	39.4	12.2	10.6	20.3	48.6	11.8												"/start=1025749 /end=1027087 /direction=+ /description=intergenic region"								
"IG_645_1026248_1026333_rev_at"	"/start=1026248 /end=1026333 /direction=+ /description=intergenic region"	64.4	84.9	52.4	69.6	132.3	125.3	33.7	67.5	63.5	68.1	90.8	138.2	103	172.2	197												"/start=1026248 /end=1026333 /direction=+ /description=intergenic region"								
"IG_646_1026997_1027626_rev_at"	"/start=1026997 /end=1027626 /direction=+ /description=intergenic region"	164.7	159.2	44.3	193	149.1	193.5	152.3	170.6	285.6	206.5	308.5	250.9	356.9	311	429.1												"/start=1026997 /end=1027626 /direction=+ /description=intergenic region"								
"IG_647_1027583_1029286_fwd_at"	"c1106"	245.6	326.6	264.7	377.2	300.5	482.4	450.1	415	308.4	562	525	549.5	553.2	587.7	778.1	"acylphosphatase"	"c1106"	1039010									"/start=1027583 /end=1029286 /direction=+ /description=intergenic region"		"NC_004431.1 (1073732..1074130)"						
"IG_648_1029106_1029561_rev_at"	"/start=1029106 /end=1029561 /direction=+ /description=intergenic region"	357.8	384.6	440.7	363.1	392.9	359.8	373.2	481	555.4	357.7	391.2	253.4	374.4	391.8	323.6												"/start=1029106 /end=1029561 /direction=+ /description=intergenic region"								
"IG_649_1029566_1031361_fwd_at"	"/start=1029566 /end=1031361 /direction=+ /description=intergenic region"	35.4	58	36.6	81.8	43.6	49.3	41.9	46.9	29.1	73.3	89.8	77.7	91.9	63.3	76.6												"/start=1029566 /end=1031361 /direction=+ /description=intergenic region"								
"IG_64_117550_117751_rev_at"	"/start=117550 /end=117751 /direction=+ /description=intergenic region"	49.1	92	84.5	117.3	99.3	61.7	109.2	70.2	146.4	79.3	119.9	84.5	44.1	46.2	22.7												"/start=117550 /end=117751 /direction=+ /description=intergenic region"								
"IG_650_1029949_1029981_rev_at"	"/start=1029949 /end=1029981 /direction=+ /description=intergenic region"	427.5	466.2	395.4	583.2	293	509.5	866.9	699.9	749.2	604.7	730.7	454.5	536.9	314.5	278.6												"/start=1029949 /end=1029981 /direction=+ /description=intergenic region"								
"IG_651_1030642_1030847_rev_at"	"/start=1030642 /end=1030847 /direction=+ /description=intergenic region"	81.2	100	73.9	96.8	94.8	78.7	70	91.3	112.6	44.5	76.2	84.2	58.2	77.5	20.2												"/start=1030642 /end=1030847 /direction=+ /description=intergenic region"								
"IG_652_1030936_1041252_rev_at"	"/start=1030936 /end=1041252 /direction=+ /description=intergenic region"	82.3	93.2	74.9	64.9	66.8	116.3	111.3	92.6	136.6	173.5	120.2	140.6	192.1	157.5	155.8												"/start=1030936 /end=1041252 /direction=+ /description=intergenic region"								
"IG_653_1036830_1036962_fwd_at"	"/start=1036830 /end=1036962 /direction=+ /description=intergenic region"	6.9	36.7	10	47.4	94.6	12	6.2	8.5	15.4	7.3	39.5	12.3	4.4	10.4	14.8												"/start=1036830 /end=1036962 /direction=+ /description=intergenic region"								
