"process"	"stoichiometry"	"id"	"dir"
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6889-MONOMER", "location": "c", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "MTHGXL", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7716", "location": "c", "form": "mature"}]	"CPLX0-7716_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10748-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7717", "location": "i", "form": "mature"}]	"CPLX0-7717_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7168-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7718", "location": "c", "form": "mature"}]	"CPLX0-7718_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "QUINOLINATE-SYNTHA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7719", "location": "c", "form": "mature"}]	"CPLX0-7719_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "MONOMER0-2682", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7171-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7720", "location": "i", "form": "mature"}]	"CPLX0-7720_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -8.0, "molecule": "G7160-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7722", "location": "c", "form": "mature"}]	"CPLX0-7722_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7158-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7723", "location": "c", "form": "mature"}]	"CPLX0-7723_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10284-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7724", "location": "c", "form": "mature"}]	"CPLX0-7724_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7427-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7426-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7429-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7428-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7430-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7725", "location": "c", "form": "mature"}]	"CPLX0-7725_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6501-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7726", "location": "c", "form": "mature"}]	"CPLX0-7726_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12366-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7727", "location": "c", "form": "mature"}]	"CPLX0-7727_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10454-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7728", "location": "c", "form": "mature"}]	"CPLX0-7728_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6720-MONOMER", "location": "m", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "phaccoa", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7729", "location": "m", "form": "mature"}]	"CPLX0-7729_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6720-MONOMER", "location": "m", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7731", "location": "m", "form": "mature"}]	"CPLX0-7731_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7263-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7732", "location": "c", "form": "mature"}]	"CPLX0-7732_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00250", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7733", "location": "c", "form": "mature"}]	"CPLX0-7733_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12235-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7734", "location": "c", "form": "mature"}]	"CPLX0-7734_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "ASN-L", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "CPLX0-7733", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7735", "location": "c", "form": "mature"}]	"CPLX0-7735_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "ASO3", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG12235-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7736", "location": "c", "form": "mature"}]	"CPLX0-7736_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "antimonite", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG12235-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7739", "location": "c", "form": "mature"}]	"CPLX0-7739_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD04028", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7740", "location": "c", "form": "mature"}]	"CPLX0-7740_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "METHYLMALONYL-COA-MUT-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7741", "location": "c", "form": "mature"}]	"CPLX0-7741_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "cpd-8179", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10603-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7742", "location": "c", "form": "mature"}]	"CPLX0-7742_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "cpd-7970", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10603-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7743", "location": "c", "form": "mature"}]	"CPLX0-7743_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7858-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7744", "location": "c", "form": "mature"}]	"CPLX0-7744_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "G7262-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7745", "location": "c", "form": "mature"}]	"CPLX0-7745_RXN"	1
"complexation"	[{"type": "metabolite", "coeff": -1.0, "molecule": "ACMUM6P", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7262-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7746", "location": "c", "form": "mature"}]	"CPLX0-7746_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6660-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7747", "location": "c", "form": "mature"}]	"CPLX0-7747_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6799-MONOMER", "location": "c", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "DHPTD", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7749", "location": "c", "form": "mature"}]	"CPLX0-7749_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6799-MONOMER", "location": "c", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "cpd-10551", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7750", "location": "c", "form": "mature"}]	"CPLX0-7750_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11212-MONOMER", "location": "c", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "no", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7751", "location": "c", "form": "mature"}]	"CPLX0-7751_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "CPLX0-7759", "location": "c", "form": "mature"}, {"type": "metabolite", "coeff": -1.0, "molecule": "HCYS-L", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7752", "location": "c", "form": "mature"}]	"CPLX0-7752_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12172-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7755", "location": "c", "form": "mature"}]	"CPLX0-7755_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11212-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7756", "location": "c", "form": "mature"}]	"CPLX0-7756_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10442-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7757", "location": "c", "form": "mature"}]	"CPLX0-7757_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6550-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7758", "location": "c", "form": "mature"}]	"CPLX0-7758_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD03938", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7759", "location": "c", "form": "mature"}]	"CPLX0-7759_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACONITASE-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7760", "location": "c", "form": "mature"}]	"CPLX0-7760_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACONITATEDEHYDRB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7761", "location": "c", "form": "mature"}]	"CPLX0-7761_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG11105-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7766", "location": "c", "form": "mature"}]	"CPLX0-7766_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11245-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7776", "location": "c", "form": "mature"}]	"CPLX0-7776_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6109-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6110-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7787", "location": "c", "form": "mature"}]	"CPLX0-7787_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11289-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7145-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7788", "location": "c", "form": "mature"}]	"CPLX0-7788_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12855-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7789", "location": "c", "form": "mature"}]	"CPLX0-7789_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG11131-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG10836-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7791", "location": "c", "form": "mature"}]	"CPLX0-7791_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG11847-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7794", "location": "c", "form": "mature"}]	"CPLX0-7794_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -2.0, "molecule": "MONOMER0-157", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7796", "location": "c", "form": "mature"}]	"CPLX0-7796_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00197", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7797", "location": "c", "form": "mature"}]	"CPLX0-7797_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11757-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7798", "location": "c", "form": "mature"}]	"CPLX0-7798_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6991-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7799", "location": "c", "form": "mature"}]	"CPLX0-7799_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11171-MONOMER", "location": "e", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7800", "location": "e", "form": "mature"}]	"CPLX0-7800_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -3.0, "molecule": "G7271-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7801", "location": "c", "form": "mature"}]	"CPLX0-7801_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11643-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7802", "location": "c", "form": "mature"}]	"CPLX0-7802_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6156-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6157-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6155-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7805", "location": "i", "form": "mature"}]	"CPLX0-7805_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7194-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7806", "location": "c", "form": "mature"}]	"CPLX0-7806_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11952-MONOMER", "location": "o", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11954-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YJCQ-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7807", "location": "i", "form": "mature"}]	"CPLX0-7807_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "COPROGENOXI-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7808", "location": "c", "form": "mature"}]	"CPLX0-7808_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11735-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7810", "location": "p", "form": "mature"}]	"CPLX0-7810_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PROTOPORGENOXI-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7811", "location": "c", "form": "mature"}]	"CPLX0-7811_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11100-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7816", "location": "c", "form": "mature"}]	"CPLX0-7816_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12181-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7817", "location": "c", "form": "mature"}]	"CPLX0-7817_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "KEFC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7819", "location": "i", "form": "mature"}]	"CPLX0-7819_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11306-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-782", "location": "c", "form": "mature"}]	"CPLX0-782_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -10.0, "molecule": "G6804-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7820", "location": "c", "form": "mature"}]	"CPLX0-7820_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "G7572-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7571-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7822", "location": "c", "form": "mature"}]	"CPLX0-7822_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6784-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G6783-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7823", "location": "i", "form": "mature"}]	"CPLX0-7823_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11378-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7824", "location": "c", "form": "mature"}]	"CPLX0-7824_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7530-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7826", "location": "c", "form": "mature"}]	"CPLX0-7826_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6326-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7827", "location": "c", "form": "mature"}]	"CPLX0-7827_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7287-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7835", "location": "c", "form": "mature"}]	"CPLX0-7835_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7292-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7836", "location": "c", "form": "mature"}]	"CPLX0-7836_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG11132-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7837", "location": "c", "form": "mature"}]	"CPLX0-7837_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7454-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7838", "location": "c", "form": "mature"}]	"CPLX0-7838_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7455-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7839", "location": "c", "form": "mature"}]	"CPLX0-7839_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -8.0, "molecule": "ALPHACOMP-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7841", "location": "c", "form": "mature"}]	"CPLX0-7841_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -5.0, "molecule": "FOCA-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7843", "location": "i", "form": "mature"}]	"CPLX0-7843_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6669-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "G6670-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7844", "location": "c", "form": "mature"}]	"CPLX0-7844_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PDXA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7847", "location": "c", "form": "mature"}]	"CPLX0-7847_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "G7855-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7848", "location": "c", "form": "mature"}]	"CPLX0-7848_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11544-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "RCSB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7852", "location": "c", "form": "mature"}]	"CPLX0-7852_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11835-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7853", "location": "c", "form": "mature"}]	"CPLX0-7853_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG12202-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7854", "location": "c", "form": "mature"}]	"CPLX0-7854_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ATOS-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7870", "location": "i", "form": "mature"}]	"CPLX0-7870_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PGLUCISOM", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7877", "location": "c", "form": "mature"}]	"CPLX0-7877_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "G7236-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7878", "location": "c", "form": "mature"}]	"CPLX0-7878_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10909-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10666-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7879", "location": "c", "form": "mature"}]	"CPLX0-7879_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "NAPHTHOATE-SYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7882", "location": "c", "form": "mature"}]	"CPLX0-7882_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7242-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7887", "location": "c", "form": "mature"}]	"CPLX0-7887_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "G7184-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7888", "location": "c", "form": "mature"}]	"CPLX0-7888_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG11211-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7889", "location": "c", "form": "mature"}]	"CPLX0-7889_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG12030-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7904", "location": "c", "form": "mature"}]	"CPLX0-7904_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -3.0, "molecule": "CAIT-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7906", "location": "i", "form": "mature"}]	"CPLX0-7906_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG12132-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7908", "location": "c", "form": "mature"}]	"CPLX0-7908_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7366-MONOMER", "location": "m", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7365-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "CPLX0-7909", "location": "m", "form": "mature"}]	"CPLX0-7909_RXN"	1
