expression_rate	direction	right	terminator_id	name	promoter_id	degradation_rate	id	gene_id	left
68.9696192469	r	2421636	[u'TERM_WC-3128']	yfcI	PM0-45326	0.147478123523	TU0-41993	[u'G7197']	2420669
0.0	r	2429890	[u'TERM_WC-448']	dedD	PM0-45327	0.190213861475	TU0-41994	[u'EG10218']	2429042
0.0	r	2429897	[u'TERM_WC-447']	dedD	PM0-45328	0.190213861475	TU0-41995	[u'EG10218']	2429042
57.8095967834	r	2432962	[u'TERM_WC-446']	dedA	PM0-45329	0.121617361853	TU0-41996	[u'EG10216']	2432102
305.268686646	r	2442273	[u'TERM_WC-3130']	yfcL	PM0-45331	0.169060287941	TU0-41997	[u'G7200']	2441911
114.09202592	f	2447181	[u'TERM_WC-2079']	smrB	PM0-45333	0.147478123523	TU0-41998	[u'G7202']	2446458
7.19731547449	r	2453690	[u'TERM_WC-3133']	yfcV	PM0-45335	0.121617361853	TU0-41999	[u'G7210']	2453103
7.19731547449	r	2453710	[u'TERM_WC-3136']	yfcV	PM0-45336	0.121617361853	TU0-42000	[u'G7210']	2453103
7.19731547449	r	2453676	[u'TERM_WC-3135']	yfcV	PM0-45337	0.121617361853	TU0-42001	[u'G7210']	2453103
9.71580878514	f	2462094	[u'TERM_WC-3142']	yfdF	PM0-45339	0.117482572976	TU0-42002	[u'G7215']	2461006
9.71580878514	f	2462094	[u'TERM_WC-3140']	yfdF	PM0-45340	0.117482572976	TU0-42003	[u'G7215']	2461007
9.71580878514	f	2462094	[u'TERM_WC-3141']	yfdF	PM0-45341	0.117482572976	TU0-42004	[u'G7215']	2461004
17.9080794649	f	2465726	[u'TERM_WC-1067']	intS	PM0-45342	0.0444325115744	TU0-42005	[u'G7218']	2464535
24.4483568454	f	2472880	[u'TERM_WC-3147']	yfdPQ	PM0-45345	0.0918075735841	TU0-42006	[u'G7228', u'G7229']	2471558
24.4483568454	f	2472880	[u'TERM_WC-3148']	yfdPQ	PM0-45346	0.0918075735841	TU0-42007	[u'G7228', u'G7229']	2471594
0.0	r	2480356	[u'TERM_WC-558']	emrY	PM0-45347	0.0924196240747	TU0-42008	[u'EG13283']	2478658
192.554094653	r	2490166	[u'TERM_WC-1526']	oxc	PM0-45349	0.106638027778	TU0-42009	[u'G7236']	2488276
29.5297008264	f	1266152	[u'TERM_WC-896']	hemA-prfA-prmC	PM00367	0.163093454249	TU0-4201	[u'EG10427', u'EG10761', u'EG12424']	1262899
27.6297918178	r	2493358	[u'TERM_WC-3152']	yfdY	PM0-45352	0.0787667250636	TU0-42010	[u'G7240']	2493070
7.24515163682	r	2502515	[u'TERM_WC-699']	fryA	PM0-45353	0.121617361853	TU0-42011	[u'G7246']	2500010
59.4073343552	r	2515914	[u'TERM_WC-3154']	yfeA	PM0-45357	0.154032706791	TU0-42012	[u'EG11145']	2513663
1212.43266848	r	2516301	[u'TERM_WC-72']	alaWX	PM0-45358	0.121617361853	TU0-42013	[u'EG30011', u'EG30012']	2516061
1212.43266848	r	2516328	[u'TERM_WC-71']	alaWX	PM0-45359	0.121617361853	TU0-42014	[u'EG30011', u'EG30012']	2516061
1212.43266848	r	2516281	[u'TERM_WC-70']	alaWX	PM0-45360	0.121617361853	TU0-42015	[u'EG30011', u'EG30012']	2516061
68.7278102564	f	2517229	[u'TERM_WC-3159']	yfeCD	PM0-45362	0.129560220665	TU0-42016	[u'EG11431', u'EG11432']	2516397
68.7278102564	f	2517229	[u'TERM_WC-3157']	yfeCD	PM0-45363	0.129560220665	TU0-42017	[u'EG11431', u'EG11432']	2516356
111.231460825	f	2525968	[u'TERM_WC-3160']	yfeH	PM0-45366	0.133297534723	TU0-42018	[u'EG12376']	2524931
368.118122132	r	2548576	[u'TERM_WC-3166']	yfeX	PM0-45369	0.203866817812	TU0-42019	[u'G7266']	2547666
0.0	f	1264195	[u'TERM_WC-895']	hemA	PM00366	0.0729628611116	TU0-4202	[u'EG10427']	1262806
368.118122132	r	2548700	[u'TERM_WC-3167']	yfeX	PM0-45370	0.203866817812	TU0-42020	[u'G7266']	2547666
205.180592663	r	2549943	[u'TERM_WC-3169']	yfeZ	PM0-45371	0.113630685338	TU0-42021	[u'G7268']	2549297
31.0570710254	f	2561141	[u'TERM_WC-3174']	yffOP	PM0-45374	0.135911211874	TU0-42022	[u'G7276', u'G7277']	2560015
31.0570710254	f	2561141	[u'TERM_WC-3176']	yffOP	PM0-45375	0.135911211874	TU0-42023	[u'G7276', u'G7277']	2559924
68.8118465721	f	2562396	[u'TERM_WC-3178']	yffQR	PM0-45377	0.135911211874	TU0-42024	[u'G7278', u'G7279']	2561431
260.75033651	r	2580902	[u'TERM_WC-3921']	ypfG	PM0-45380	0.144405662617	TU0-42025	[u'G7295']	2579754
219.60197027	r	2589092	[u'TERM_WC-3924']	ypfM	PM0-45381	0.121617361853	TU0-42026	[u'G0-8888']	2588827
0.0	r	2593960	[u'TERM_WC-2189']	tmcA	PM0-45382	0.216608493925	TU0-42027	[u'G7297']	2591864
181.318060472	f	2624680	[u'TERM_WC-1666']	ppk-ppx	PM0-45384	0.184839248149	TU0-42028	[u'EG11403', u'EG11510']	2621012
184.059061066	f	2627505	[u'TERM_WC-3185']	yfgG	PM0-45385	0.101933408906	TU0-42029	[u'G7315']	2627274
184.059061066	f	2627505	[u'TERM_WC-3184']	yfgG	PM0-45386	0.101933408906	TU0-42030	[u'G7315']	2627208
184.059061066	f	2627505	[u'TERM_WC-3187']	yfgG	PM0-45387	0.101933408906	TU0-42031	[u'G7315']	2627107
709.811898038	r	2639972	[u'TERM_WC-1084']	ispG-sroE	PM0-45390	0.364814305558	TU0-42032	[u'EG10370', u'G0-9385']	2638615
709.811898038	r	2639976	[u'TERM_WC-1083']	ispG-sroE	PM0-45391	0.364814305558	TU0-42033	[u'EG10370', u'G0-9385']	2638615
463.556153795	r	2640956	[u'TERM_WC-1901']	rodZ	PM0-45393	0.256721177985	TU0-42034	[u'EG10015']	2639851
108.50273911	r	2645515	[u'TERM_WC-1554']	pbpC	PM0-45395	0.157533450127	TU0-42035	[u'G7322']	2643033
108.50273911	r	2645390	[u'TERM_WC-1553']	pbpC	PM0-45396	0.157533450127	TU0-42036	[u'G7322']	2643033
219.60197027	r	2654939	[u'TERM0-1129']	iscX	PM0-45398	0.121617361853	TU0-42037	[u'EG12311']	2654528
1524.26946629	r	2657984	[u'TERM_WC-1076']	iscA	PM0-45399	0.277258872224	TU0-42038	[u'EG12132']	2657583
1524.26946629	r	2657975	[u'TERM_WC-1077']	iscA	PM0-45400	0.277258872224	TU0-42039	[u'EG12132']	2657583
484.468130898	f	200362	[u'TERM_WC-188']	bamA	PM0-4444	0.268302401429	TU0-4204	[u'G6093']	197821
212.135866991	f	2663268	[u'TERM_WC-3199']	yfhR	PM0-45402	0.117482572976	TU0-42040	[u'G7328']	2662226
43.4986064982	r	2665950	[u'TERM_WC-880']	hcaT	PM0-45404	0.103454803069	TU0-42041	[u'G7330']	2664727
43.4986064982	r	2666075	[u'TERM_WC-882']	hcaT	PM0-45405	0.103454803069	TU0-42042	[u'G7330']	2664727
0.0	r	2672817	[u'TERM_WC-3928']	yphB	PM0-45406	0.135911211874	TU0-42043	[u'G7338']	2671836
0.0	r	2672810	[u'TERM_WC-3927']	yphB	PM0-45407	0.135911211874	TU0-42044	[u'G7338']	2671836
47.1472110815	r	2699159	[u'TERM_WC-26']	acpS	PM0-45409	0.16503504299	TU0-42045	[u'EG10247']	2698638
47.1472110815	r	2699184	[u'TERM_WC-27']	acpS	PM0-45410	0.16503504299	TU0-42046	[u'EG10247']	2698638
0.0	r	2703486	[u'TERM_WC-1131']	lepB	PM0-45411	0.161197018735	TU0-42047	[u'EG10530']	2702355
519.69234974	f	2722106	[u'TERM_WC-1707']	pssA	PM0-45416	0.21004460017	TU0-42048	[u'EG10781']	2720689
2890.91356694	r	2723782	[u'TERM_WC-1114']	kgtP	PM0-45419	0.462098120373	TU0-42049	[u'EG10522']	2722468
171.8251959	f	3246846	[u'TERM_WC-3985']	yqjA-mzrA	PM0-4445	0.17114745199	TU0-4205	[u'G7609', u'G7610']	3245665
2890.91356694	r	2723834	[u'TERM_WC-1115']	kgtP	PM0-45420	0.462098120373	TU0-42050	[u'EG10522']	2722468
31.1851239265	f	2739749	[u'TERM_WC-3206']	yfiL	PM0-45422	0.121617361853	TU0-42051	[u'EG12446']	2739337
31.1851239265	f	2739749	[u'TERM_WC-3208']	yfiL	PM0-45423	0.121617361853	TU0-42052	[u'EG12446']	2739377
0.0	f	2741633	[u'TERM_WC-3214']	yfiRN	PM0-45426	0.157533450127	TU0-42053	[u'EG12880', u'G7354']	2739773
0.0	f	2741633	[u'TERM_WC-3212']	yfiRN	PM0-45427	0.157533450127	TU0-42054	[u'EG12880', u'G7354']	2739699
0.0	f	2741633	[u'TERM_WC-3211']	yfiRN	PM0-45428	0.157533450127	TU0-42055	[u'EG12880', u'G7354']	2739724
0.0	r	2742664	[u'TERM_WC-1905']	rplS	PM0-45429	0.480790628778	TU0-42056	[u'EG10880']	2742203
78.8688324591	f	2746777	[u'TERM_WC-3937']	ypjD	PM0-45431	0.141458608278	TU0-42057	[u'G7355']	2745952
17.0052108297	r	2756682	[u'TERM_WC-3218']	yfjH	PM0-45436	0.135911211874	TU0-42058	[u'G7359']	2755664
3.86013506523	f	2758418	[u'TERM_WC-3221']	yfjI	PM0-45438	0.121617361853	TU0-42059	[u'G7360']	2756903
3.86013506523	f	2758418	[u'TERM_WC-3219']	yfjI	PM0-45439	0.121617361853	TU0-42060	[u'G7360']	2756877
3.86013506523	f	2758418	[u'TERM_WC-3222']	yfjI	PM0-45440	0.121617361853	TU0-42061	[u'G7360']	2756950
6.75870228447	f	2767510	[u'TERM_WC-3228']	yfjPQ	PM0-45444	0.0517274015343	TU0-42062	[u'G7367', u'G7368']	2765666
6.75870228447	f	2767510	[u'TERM_WC-3226']	yfjPQ	PM0-45445	0.0517274015343	TU0-42063	[u'G7367', u'G7368']	2765562
171.193762477	f	2794360	[u'TERM_WC-349']	csiR	PM0-45450	0.135911211874	TU0-42064	[u'EG12386']	2793665
212.135866991	f	2797637	[u'TERM_WC-68']	alaE	PM0-45453	0.117482572976	TU0-42065	[u'G7399']	2797109
10.0649921669	r	2841124	[u'TERM0801']	hycI	PM0-45455	0.0660140171962	TU0-42066	[u'G7414']	2840499
48.8735063329	r	2859384	[u'TERM_WC-3245']	ygbI	PM0-45458	0.0602736678748	TU0-42067	[u'G7416']	2858487
34.2685938702	f	2863036	[u'TERM_WC-3248']	ygbLM	PM0-45460	0.100456113125	TU0-42068	[u'G7419', u'G7420']	2861559
28.8068074082	r	2869933	[u'TERM_WC-1082']	ispF	PM0-45462	0.0574894376311	TU0-42069	[u'EG11816']	2869321
28.8068074082	r	2870006	[u'TERM_WC-1081']	ispF	PM0-45463	0.0574894376311	TU0-42070	[u'EG11816']	2869321
0.0	r	2872050	[u'TERM44']	cysC	PM0-45465	0.364814305558	TU0-42071	[u'EG10185']	2871256
37.2757214081	f	2875642	[u'TERM_WC-978']	iap	PM0-45467	0.121617361853	TU0-42072	[u'EG10488']	2874558
5.66532295578	r	2898493	[u'TERM_WC-3258']	ygcW	PM0-45471	0.115524530093	TU0-42073	[u'G7440']	2897508
4.1470488632	f	2904607	[u'TERM_WC-3252']	ygcG	PM0-45475	0.0845301439707	TU0-42074	[u'G7444']	2903627
122.429765831	r	2908882	[u'TERM_WC-1221']	mazG	PM0-45476	0.121617361853	TU0-42075	[u'EG10572']	2907914
236.15124816	r	2917535	[u'TERM_WC-874']	gudD	PM0-45477	0.130782486898	TU0-42076	[u'G7445']	2916065
76.5615718287	r	2921072	[u'TERM_WC-3942']	yqcA	PM0-45478	0.17328679514	TU0-42077	[u'G7448']	2920555
27.3377248013	r	2941285	[u'TERM_WC-3264']	ygdI	PM0-45483	0.08664339757	TU0-42078	[u'G7453']	2940938
110.932060441	r	2947088	[u'TERM_WC-95']	amiC	PM0-45487	0.121617361853	TU0-42079	[u'G7458']	2945777
928.611572448	r	2963370	[u'TERM_WC-2180']	thyA	PM0-45488	0.82066172866	TU0-42080	[u'EG11002']	2962381
12.002826252	f	2968375	[u'TERM_WC-1402']	mutH	PM0-45490	0.103454803069	TU0-42081	[u'EG10624']	2967636
268.623458995	r	2971961	[u'TERM_WC-1170']	lplT	PM0-45494	0.148765862049	TU0-42082	[u'EG12455']	2970689
17.4860816863	r	2983723	[u'TERM_WC-3951']	yqeF	PM0-45498	0.0722028313083	TU0-42083	[u'G7464']	2982431
17.4860816863	r	2983831	[u'TERM_WC-3949']	yqeF	PM0-45499	0.0722028313083	TU0-42084	[u'G7464']	2982431
7.2193944806	f	2985100	[u'TERM_WC-3954']	yqeG	PM0-45501	0.106638027778	TU0-42085	[u'G7465']	2983763
7.2193944806	f	2985100	[u'TERM_WC-3953']	yqeG	PM0-45502	0.106638027778	TU0-42086	[u'G7465']	2983841
8.02818467795	f	2986192	[u'TERM_WC-3956']	yqeH	PM0-45504	0.154032706791	TU0-42087	[u'G7466']	2985530
2.36454736312	f	2987810	[u'TERM_WC-3957']	yqeIJ	PM0-45506	0.0653912434491	TU0-42088	[u'G7467', u'G7468']	2986458
2.36454736312	f	2987810	[u'TERM_WC-3961']	yqeIJ	PM0-45507	0.0653912434491	TU0-42089	[u'G7467', u'G7468']	2986453
2.36454736312	f	2987810	[u'TERM_WC-3959']	yqeIJ	PM0-45508	0.0653912434491	TU0-42090	[u'G7467', u'G7468']	2986445
2.36454736312	f	2987810	[u'TERM_WC-3958']	yqeIJ	PM0-45509	0.0653912434491	TU0-42091	[u'G7467', u'G7468']	2986437
1.16235450279	r	2988390	[u'TERM_WC-3963']	yqeK	PM0-45511	0.177730046297	TU0-42092	[u'G7469']	2987955
1.16235450279	r	2988592	[u'TERM_WC-3962']	yqeK	PM0-45512	0.177730046297	TU0-42093	[u'G7469']	2987955
2.9417166343	f	2991880	[u'TERM_WC-3272']	ygeI	PM0-45515	0.138629436112	TU0-42094	[u'G7473']	2991613
2.9417166343	f	2991880	[u'TERM_WC-3271']	ygeI	PM0-45516	0.138629436112	TU0-42095	[u'G7473']	2991625
2.72013434101	f	3005476	[u'TERM_WC-3279']	ygeW	PM0-45519	0.187337075827	TU0-42096	[u'G7489']	3004140
2.72013434101	f	3005476	[u'TERM_WC-3281']	ygeW	PM0-45520	0.187337075827	TU0-42097	[u'G7489']	3004139
201.871228266	f	3009437	[u'TERM_WC-974']	hyuA	PM0-45522	0.111797932348	TU0-42098	[u'G7492']	3007852
245.412081421	r	3013189	[u'TERM_WC-3948']	yqeC	PM0-45524	0.135911211874	TU0-42099	[u'G7495']	3012307
0.0	r	3027186	[u'TERM_WC-3289']	ygfS	PM0-45527	0.119508134579	TU0-42100	[u'G7505']	3026544
52.5538860399	f	3031637	[u'TERM_WC-992']	idi	PM0-45530	0.133297534723	TU0-42101	[u'G7508']	3030960
52.5538860399	f	3031637	[u'TERM_WC-991']	idi	PM0-45531	0.133297534723	TU0-42102	[u'G7508']	3030965
52.5538860399	f	3031637	[u'TERM_WC-989']	idi	PM0-45532	0.133297534723	TU0-42103	[u'G7508']	3030992
173.122493586	r	3041386	[u'TERM_WC-3965']	yqfA	PM0-45534	0.256721177985	TU0-42104	[u'G7512']	3040509
0.0	r	3072778	[u'TERM_WC-3292']	yggC	PM0-45536	0.110023361994	TU0-42105	[u'EG11161']	3071996
162.356165471	r	3084204	[u'TERM_WC-3971']	yqgB	PM0-45538	0.150684169687	TU0-42106	[u'G7521']	3083940
18.7385147228	f	3088276	[u'TERM_WC-3299']	yggI	PM0-45540	0.130782486898	TU0-42107	[u'EG12122']	3087774
18.7385147228	f	3088276	[u'TERM_WC-3298']	yggI	PM0-45541	0.130782486898	TU0-42108	[u'EG12122']	3087771
18.7385147228	f	3088276	[u'TERM_WC-3297']	yggI	PM0-45542	0.130782486898	TU0-42109	[u'EG12122']	3087610
212.705476282	f	3090852	[u'TERM_WC-1963']	rsmE-gshB	PM0-45544	0.17114745199	TU0-42110	[u'EG10419', u'EG12366']	3089090
15.9695673953	r	3097615	[u'TERM_WC-3303']	yggM	PM0-45547	0.135911211874	TU0-42111	[u'EG12704']	3096578
15.9695673953	r	3097617	[u'TERM_WC-3304']	yggM	PM0-45548	0.135911211874	TU0-42112	[u'EG12704']	3096578
1592.11325397	r	3100272	[u'TERM_WC-3302']	yggL	PM0-45549	0.519632775649	TU0-42113	[u'EG12443']	3099827
1592.11325397	r	3100276	[u'TERM_WC-3301']	yggL	PM0-45550	0.519632775649	TU0-42114	[u'EG12443']	3099827
36.6818268278	f	3108284	[u'TERM_WC-3970']	yqgA	PM0-45552	0.119508134579	TU0-42115	[u'G7534']	3107543
14.9857047868	r	3109233	[u'TERM_WC-3316']	yghD	PM0-45553	0.0686284337188	TU0-42116	[u'G7535']	3108610
14.9857047868	r	3109298	[u'TERM_WC-3318']	yghD	PM0-45554	0.0686284337188	TU0-42117	[u'G7535']	3108610
14.9857047868	r	3109329	[u'TERM_WC-3317']	yghD	PM0-45555	0.0686284337188	TU0-42118	[u'G7535']	3108610
27.8598173556	r	3117342	[u'TERM_WC-3323']	yghJ	PM0-45558	0.117482572976	TU0-42119	[u'G7541']	3112570
27.8598173556	r	3117288	[u'TERM_WC-3322']	yghJ	PM0-45559	0.117482572976	TU0-42120	[u'G7541']	3112570
2.45659515463	r	3119386	[u'TERM_WC-775']	glcA	PM0-45560	0.101933408906	TU0-42121	[u'G7542']	3117617
2.45659515463	r	3119343	[u'TERM_WC-774']	glcA	PM0-45561	0.101933408906	TU0-42122	[u'G7542']	3117617
26.9127722606	r	3130471	[u'TERM_WC-3328']	yghQ	PM0-45564	0.133297534723	TU0-42123	[u'G7549']	3129361
26.9127722606	r	3130547	[u'TERM_WC-3327']	yghQ	PM0-45565	0.133297534723	TU0-42124	[u'G7549']	3129361
26.9127722606	r	3130545	[u'TERM_WC-3326']	yghQ	PM0-45566	0.133297534723	TU0-42125	[u'G7549']	3129361
10.1921121043	f	3132847	[u'TERM_WC-3336']	yghT	PM0-45568	0.0949516685699	TU0-42126	[u'G7552']	3131990
10.1921121043	f	3132847	[u'TERM_WC-3331']	yghT	PM0-45569	0.0949516685699	TU0-42127	[u'G7552']	3132106
10.1921121043	f	3132847	[u'TERM_WC-3332']	yghT	PM0-45570	0.0949516685699	TU0-42128	[u'G7552']	3132042
10.1921121043	f	3132847	[u'TERM_WC-3337']	yghT	PM0-45571	0.0949516685699	TU0-42129	[u'G7552']	3132038
10.1921121043	f	3132847	[u'TERM_WC-3334']	yghT	PM0-45572	0.0949516685699	TU0-42130	[u'G7552']	3132004
10.1921121043	f	3132847	[u'TERM_WC-3335']	yghT	PM0-45573	0.0949516685699	TU0-42131	[u'G7552']	3131937
208.688226448	r	3147520	[u'TERM_WC-3976']	yqhA	PM0-45577	0.141458608278	TU0-42132	[u'G7559']	3146997
357.600461499	r	3159204	[u'TERM_WC-3349']	ygiQ	PM0-45582	0.198042051589	TU0-42133	[u'G7568']	3156947
347.667115346	r	3160888	[u'TERM_WC-716']	ftsP	PM0-45584	0.192540883489	TU0-42134	[u'EG11376']	3159277
0.0	r	3166311	[u'TERM_WC-1365']	mqsA	PM0-45587	0.150684169687	TU0-42135	[u'G7571']	3165871
0.0	r	3166393	[u'TERM_WC-1364']	mqsA	PM0-45588	0.150684169687	TU0-42136	[u'G7571']	3165871
112.756902275	r	3167313	[u'TERM_WC-3353']	ygiV	PM0-45590	0.0624456919423	TU0-42137	[u'G7573']	3166769
22.4213495538	r	3167771	[u'TERM_WC-3356']	ygiW	PM0-45592	0.0435941622994	TU0-42138	[u'G7574']	3167304
22.4213495538	r	3167710	[u'TERM_WC-3354']	ygiW	PM0-45593	0.0435941622994	TU0-42139	[u'G7574']	3167304
119.554025703	f	3171135	[u'TERM_WC-1232']	mdaB	PM0-45596	0.138629436112	TU0-42140	[u'EG12656']	3170528
119.554025703	f	3171135	[u'TERM_WC-1230']	mdaB	PM0-45597	0.138629436112	TU0-42141	[u'EG12656']	3170429
32.8481274042	r	3180451	[u'TERM_WC-3343']	ygiD	PM0-45600	0.117482572976	TU0-42142	[u'EG11166']	3179639
10.1744104004	f	3183989	[u'TERM_WC-3346']	ygiL	PM0-45603	0.123776282243	TU0-42143	[u'EG12363']	3183364
25.4136723738	f	3192549	[u'TERM_WC-3983']	yqiJK	PM0-45605	0.103454803069	TU0-42144	[u'G7588', u'G7589']	3190077
25.4098642754	r	3197720	[u'TERM_WC-798']	glnE	PM0-45607	0.1668627809	TU0-42145	[u'EG11602']	3194821
25.4098642754	r	3197775	[u'TERM_WC-796']	glnE	PM0-45608	0.1668627809	TU0-42146	[u'EG11602']	3194821
25.4098642754	r	3197823	[u'TERM_WC-797']	glnE	PM0-45609	0.1668627809	TU0-42147	[u'EG11602']	3194821
25.4098642754	r	3197716	[u'TERM_WC-795']	glnE	PM0-45610	0.1668627809	TU0-42148	[u'EG11602']	3194821
145.53507154	r	3208590	[u'TERM_WC-2246']	tsaD	PM0-45614	0.0805985093674	TU0-42149	[u'EG11171']	3207550
101.024917961	r	3214561	[u'TERM_WC-3994']	yqjH	PM0-45616	0.128360588993	TU0-42150	[u'G7593']	3213747
101.024917961	r	3214558	[u'TERM_WC-3993']	yqjH	PM0-45617	0.128360588993	TU0-42151	[u'G7593']	3213747
110.637234447	r	3219286	[u'TERM_WC-3360']	ygjH	PM0-45619	0.182407152779	TU0-42152	[u'G7597']	3218935
6.82385158546	f	3225691	[u'TERM_WC-3362']	ygjI	PM0-45621	0.0912035763895	TU0-42153	[u'EG12720']	3224092
227.563930045	r	3232363	[u'TERM_WC-913']	higA	PM0-45622	0.126026760102	TU0-42154	[u'G7601']	3231748
20.2200934672	f	3235256	[u'TERM_WC-3368']	ygjQ	PM0-45625	0.141458608278	TU0-42155	[u'G7605']	3234387
20.2200934672	f	3235256	[u'TERM_WC-3367']	ygjQ	PM0-45626	0.141458608278	TU0-42156	[u'G7605']	3234535
20.2200934672	f	3235256	[u'TERM_WC-3365']	ygjQ	PM0-45627	0.141458608278	TU0-42157	[u'G7605']	3234484
156.450201906	f	3237569	[u'TERM_WC-93']	alx	PM0-45629	0.08664339757	TU0-42158	[u'G7607']	3236392
156.450201906	f	3237569	[u'TERM_WC-91']	alx	PM0-45630	0.08664339757	TU0-42159	[u'G7607']	3236393
18.2538188121	f	3248978	[u'TERM_WC-3989']	yqjF	PM0-45633	0.141458608278	TU0-42160	[u'G7615']	3248494
18.2538188121	f	3248978	[u'TERM_WC-3988']	yqjF	PM0-45634	0.141458608278	TU0-42161	[u'G7615']	3248497
91.7618562814	f	3250693	[u'TERM_WC-3373']	yhaH	PM0-45637	0.108304246962	TU0-42162	[u'G7617']	3250285
18.5904423478	f	3251291	[u'TERM_WC-3376']	yhaI	PM0-45639	0.117482572976	TU0-42163	[u'G7618']	3250783
18.5904423478	f	3251291	[u'TERM_WC-3375']	yhaI	PM0-45640	0.117482572976	TU0-42164	[u'G7618']	3250805
18.5904423478	f	3251291	[u'TERM_WC-3374']	yhaI	PM0-45641	0.117482572976	TU0-42165	[u'G7618']	3250847
40.4584677391	r	3252283	[u'TERM_WC-3379']	yhaJ	PM0-45643	0.106638027778	TU0-42166	[u'G7619']	3251338
37.40995312	f	3253231	[u'TERM_WC-3382']	yhaKL	PM0-45645	0.0666487673615	TU0-42167	[u'G7620', u'G7621']	3252296
37.40995312	f	3253231	[u'TERM_WC-3380']	yhaKL	PM0-45646	0.0666487673615	TU0-42168	[u'G7620', u'G7621']	3252291
0.0	r	3257848	[u'TERM_WC-2152']	tdcG	PM0-45647	0.115524530093	TU0-42169	[u'G7624']	3256305
2.343864355	f	3265622	[u'TERM_WC-2153']	tdcR	PM0-45649	0.128360588993	TU0-42170	[u'EG10992']	3265248
2.343864355	f	3265622	[u'TERM_WC-2157']	tdcR	PM0-45650	0.128360588993	TU0-42171	[u'EG10992']	3265212
2.343864355	f	3265622	[u'TERM_WC-2155']	tdcR	PM0-45651	0.128360588993	TU0-42172	[u'EG10992']	3265250
2.343864355	f	3265622	[u'TERM_WC-2156']	tdcR	PM0-45652	0.128360588993	TU0-42173	[u'EG10992']	3265276
18.0538181029	f	3286034	[u'TERM_WC-4003']	yraH	PM0-45655	0.133297534723	TU0-42174	[u'G7637']	3285427
18.0538181029	f	3286034	[u'TERM_WC-3999']	yraH	PM0-45656	0.133297534723	TU0-42175	[u'G7637']	3285313
18.0538181029	f	3286034	[u'TERM_WC-4001']	yraH	PM0-45657	0.133297534723	TU0-42176	[u'G7637']	3285386
18.0538181029	f	3286034	[u'TERM_WC-3996']	yraH	PM0-45658	0.133297534723	TU0-42177	[u'G7637']	3285298
18.0538181029	f	3286034	[u'TERM_WC-4002']	yraH	PM0-45659	0.133297534723	TU0-42178	[u'G7637']	3285423
18.0538181029	f	3286034	[u'TERM_WC-4000']	yraH	PM0-45660	0.133297534723	TU0-42179	[u'G7637']	3285384
18.0538181029	f	3286034	[u'TERM_WC-3998']	yraH	PM0-45661	0.133297534723	TU0-42180	[u'G7637']	3285300
255.428901071	r	3291575	[u'TERM_WC-1966']	rsmI	PM0-45663	0.141458608278	TU0-42181	[u'G7641']	3290495
213.022518205	r	3296229	[u'TERM_WC-4011']	yraQ	PM0-45666	0.141458608278	TU0-42182	[u'G7645']	3295118
41.4350781863	r	3297034	[u'TERM_WC-4014']	yraR	PM0-45667	0.126026760102	TU0-42183	[u'G7646']	3296231
41.4350781863	r	3296945	[u'TERM_WC-4012']	yraR	PM0-45668	0.126026760102	TU0-42184	[u'G7646']	3296231
9.5725861594	f	3301391	[u'TERM_WC-3391']	yhbUV	PM0-45671	0.0894383458787	TU0-42185	[u'G7652', u'G7653']	3299459
9.5725861594	f	3301391	[u'TERM_WC-3390']	yhbUV	PM0-45672	0.0894383458787	TU0-42186	[u'G7652', u'G7653']	3299301
1466.09450562	r	3325124	[u'TERM59']	ftsH	PM0-45676	0.315066900255	TU0-42187	[u'EG11506']	3322964
1466.09450562	r	3325000	[u'TERM59']	ftsH	PM0-45677	0.315066900255	TU0-42188	[u'EG11506']	3322964
0.0	r	3331247	[u'TERM_WC-1910']	rpmA	PM0-45679	0.231049060187	TU0-42189	[u'EG50002']	3330882
219.60197027	f	3333211	[u'TERM_WC-2050']	sfsB	PM0-45681	0.121617361853	TU0-42190	[u'EG10656']	3332877
338.270706824	r	3335005	[u'TERM_WC-980']	ibaG	PM0-45682	0.187337075827	TU0-42191	[u'G7657']	3334569
338.270706824	r	3334976	[u'TERM_WC-981']	ibaG	PM0-45683	0.187337075827	TU0-42192	[u'G7657']	3334569
69.7545079912	r	3347853	[u'TERM_WC-1389']	mtgA	PM0-45684	0.239016269159	TU0-42193	[u'G7668']	3347101
18.0564840536	r	3352257	[u'TERM_WC-3401']	yhcC	PM0-45686	0.08664339757	TU0-42194	[u'G7669']	3351141
12.372677173	f	3363688	[u'TERM_WC-3398']	yhcAD-ychE_1	PM0-45688	0.0770163533955	TU0-42195	[u'EG11515', u'G7670', u'G7671']	3360116
12.372677173	f	3363688	[u'TERM_WC-3396']	yhcAD-ychE_1	PM0-45689	0.0770163533955	TU0-42196	[u'EG11515', u'G7670', u'G7671']	3360000
33.9994993403	f	3365666	[u'TERM_WC-3402']	yhcF	PM0-45690	0.126026760102	TU0-42197	[u'G7673']	3364742
33.9994993403	f	3365666	[u'TERM_WC-3404']	yhcF	PM0-45691	0.126026760102	TU0-42198	[u'G7673']	3364865
33.9994993403	f	3365666	[u'TERM_WC-3403']	yhcF	PM0-45692	0.126026760102	TU0-42199	[u'G7673']	3364911
0.0	r	3367584	[u'TERM_WC-3406']	yhcH	PM0-45693	0.203866817812	TU0-42200	[u'G7675']	3367034
