frameId	Name	Location	Composition	Composition	Formation process	Comments
CPLX0-7757	HipB antitoxin and DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	(2) EG10442-MONOMER ==> CPLX0-7757	"{""reactant"": {""EG10442-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7757"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7758	O-acetyl-ADP-ribose deacetylase, regulator of RNase III activity	"[""CCO-CYTOSOL""]"	(2) G6550-MONOMER ==> CPLX0-7758	"{""reactant"": {""G6550-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7758"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7759	MetR DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	(2) PD03938 ==> CPLX0-7759	"{""reactant"": {""PD03938"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7759"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7760	aconitate hydratase 1	"[""CCO-CYTOSOL""]"	(2) ACONITASE-MONOMER ==> CPLX0-7760	"{""reactant"": {""ACONITASE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7760"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7761	bifunctional aconitate hydratase 2 and 2-methylisocitrate dehydratase	"[""CCO-CYTOSOL""]"	(2) ACONITATEDEHYDRB-MONOMER ==> CPLX0-7761	"{""reactant"": {""ACONITATEDEHYDRB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7761"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7766	proofreading thioesterase in enterobactin biosynthesis	"[""CCO-CYTOSOL""]"	(4) EG11105-MONOMER ==> CPLX0-7766	"{""reactant"": {""EG11105-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7766"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7776	fructose-1,6-bisphosphatase	"[""CCO-CYTOSOL""]"	(2) EG11245-MONOMER ==> CPLX0-7776	"{""reactant"": {""EG11245-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7776"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7787	DinJ-YafQ antitoxin/toxin complex and DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	G6109-MONOMER + G6110-MONOMER ==> CPLX0-7787	"{""reactant"": {""G6109-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6110-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7787"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7788	NAD-dependent dihydropyrimidine dehydrogenase	"[""CCO-CYTOSOL""]"	(2) EG11289-MONOMER + (2) G7145-MONOMER ==> CPLX0-7788	"{""reactant"": {""EG11289-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""G7145-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7788"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7789	macrodomain Ter protein	"[""CCO-CYTOSOL""]"	(2) EG12855-MONOMER ==> CPLX0-7789	"{""reactant"": {""EG12855-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7789"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7791	RelB-RelE antitoxin/toxin complex and DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	(4) EG11131-MONOMER + (4) EG10836-MONOMER ==> CPLX0-7791	"{""reactant"": {""EG11131-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10836-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7791"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7794	succinate semialdehyde reductase	"[""CCO-CYTOSOL""]"	(4) EG11847-MONOMER ==> CPLX0-7794	"{""reactant"": {""EG11847-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7794"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7795	KdpE-Phosphorylated DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"		"{""reactant"": {}, ""product"": {""CPLX0-7795"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7797	FNR DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	(2) PD00197 ==> CPLX0-7797	"{""reactant"": {""PD00197"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7797"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7798	protein involved in threonylcarbamoyladenosine biosynthesis	"[""CCO-CYTOSOL""]"	(2) EG11757-MONOMER ==> CPLX0-7798	"{""reactant"": {""EG11757-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7798"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7799	protein involved in threonylcarbamoyladenosine biosynthesis	"[""CCO-CYTOSOL""]"	(2) G6991-MONOMER ==> CPLX0-7799	"{""reactant"": {""G6991-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7799"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7800	protein involved in threonylcarbamoyladenosine biosynthesis	"[""CCO-CYTOSOL""]"	(2) EG11171-MONOMER ==> CPLX0-7800	"{""reactant"": {""EG11171-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7800"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7801	predicted structural protein, ethanolamine utilization microcompartment	"[""CCO-CYTOSOL""]"	(3) G7271-MONOMER ==> CPLX0-7801	"{""reactant"": {""G7271-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7801"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7802	diguanylate cyclase	"[""CCO-CYTOSOL""]"	(2) EG11643-MONOMER ==> CPLX0-7802	"{""reactant"": {""EG11643-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7802"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7805	aldehyde dehydrogenase	"[""CCO-PERI-BAC""]"	G6156-MONOMER + G6157-MONOMER + G6155-MONOMER ==> CPLX0-7805	"{""reactant"": {""G6156-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""G6157-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""G6155-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7805"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7806	disulfide reductase	"[""CCO-CYTOSOL""]"	(2) G7194-MONOMER ==> CPLX0-7806	"{""reactant"": {""G7194-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7806"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7807	SdsRQP multidrug efflux system	"[""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM"", ""CCO-CW-BAC-NEG""]"	YJCQ-MONOMER + EG11952-MONOMER + EG11954-MONOMER ==> CPLX0-7807	"{""reactant"": {""YJCQ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11952-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG"", ""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""EG11954-MONOMER"": {""compartment"": [""CCO-CW-BAC-NEG"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7807"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7808	coproporphyrinogen III oxidase	"[""CCO-CYTOSOL""]"	(2) COPROGENOXI-MONOMER ==> CPLX0-7808	"{""reactant"": {""COPROGENOXI-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7808"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7810	EfeB dimer	"[""CCO-PERI-BAC"", ""CCO-CYTOSOL""]"	(2) EG11735-MONOMER ==> CPLX0-7810	"{""reactant"": {""EG11735-MONOMER"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7810"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7811	protoporphyrinogen oxidase	"[""CCO-MEMBRANE""]"	(4) PROTOPORGENOXI-MONOMER ==> CPLX0-7811	"{""reactant"": {""PROTOPORGENOXI-MONOMER"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7811"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7816	conserved DNA-binding protein	"[""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL""]"	(2) EG11100-MONOMER ==> CPLX0-7816	"{""reactant"": {""EG11100-MONOMER"": {""compartment"": [""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7816"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7817	glutaredoxin 4	"[""CCO-CYTOSOL""]"	(2) EG12181-MONOMER ==> CPLX0-7817	"{""reactant"": {""EG12181-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7817"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7819	K+ : H+ antiporter KefC	"[""CCO-PM-BAC-NEG""]"	(2) KEFC-MONOMER ==> CPLX0-7819	"{""reactant"": {""KEFC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7819"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-782	lipoate synthase	"[""CCO-CYTOSOL""]"	(2) EG11306-MONOMER ==> CPLX0-782	"{""reactant"": {""EG11306-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-782"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7820	predicted class I aldolase	"[""CCO-CYTOSOL""]"	(10) G6804-MONOMER ==> CPLX0-7820	"{""reactant"": {""G6804-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 10}}, ""product"": {""CPLX0-7820"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7822	MqsA-MqsR antitoxin/toxin complex	"[""CCO-CYTOSOL""]"	(4) G7572-MONOMER + (2) G7571-MONOMER ==> CPLX0-7822	"{""reactant"": {""G7572-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""G7571-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7822"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7823	DosC-DosP complex	"[""CCO-CYTOSOL""]"	G6784-MONOMER + G6783-MONOMER ==> CPLX0-7823	"{""reactant"": {""G6784-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6783-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7823"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7824	Fe-S transport protein in Fe-S cluster assembly	"[""CCO-CYTOSOL""]"	(2) EG11378-MONOMER ==> CPLX0-7824	"{""reactant"": {""EG11378-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7824"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7826	dITP/XTP pyrophosphatase	"[""CCO-CYTOSOL""]"	(2) G7530-MONOMER ==> CPLX0-7826	"{""reactant"": {""G7530-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7826"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7827	carboxylate-amine ligase	"[""CCO-CYTOSOL""]"	(2) G6326-MONOMER ==> CPLX0-7827	"{""reactant"": {""G6326-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7827"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7835	predicted structural protein, ethanolamine utilization microcompartment	"[""CCO-CYTOSOL""]"	(6) G7287-MONOMER ==> CPLX0-7835	"{""reactant"": {""G7287-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7835"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7836	predicted structural protein, ethanolamine utilization microcompartment	"[""CCO-CYTOSOL""]"	(6) G7292-MONOMER ==> CPLX0-7836	"{""reactant"": {""G7292-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7836"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7837	PEP synthetase regulatory protein	"[""CCO-CYTOSOL""]"	(4) EG11132-MONOMER ==> CPLX0-7837	"{""reactant"": {""EG11132-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7837"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7838	cysteine sulfinate desulfinase	"[""CCO-CYTOSOL""]"	(2) G7454-MONOMER ==> CPLX0-7838	"{""reactant"": {""G7454-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7838"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7839	CSD sulfur transfer protein	"[""CCO-CYTOSOL""]"	(2) G7455-MONOMER ==> CPLX0-7839	"{""reactant"": {""G7455-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7839"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7841	sulfite reductase, flavoprotein subunit complex	"[""CCO-CYTOSOL""]"	(8) ALPHACOMP-MONOMER ==> CPLX0-7841	"{""reactant"": {""ALPHACOMP-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 8}}, ""product"": {""CPLX0-7841"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7843	formate channel FocA	"[""CCO-PM-BAC-NEG""]"	(5) FOCA-MONOMER ==> CPLX0-7843	"{""reactant"": {""FOCA-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 5}}, ""product"": {""CPLX0-7843"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7844	p-aminobenzoyl-glutamate hydrolase	"[""CCO-CYTOSOL""]"	(2) G6669-MONOMER + (2) G6670-MONOMER ==> CPLX0-7844	"{""reactant"": {""G6669-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""G6670-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7844"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7847	4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent	"[""CCO-CYTOSOL""]"	(2) PDXA-MONOMER ==> CPLX0-7847	"{""reactant"": {""PDXA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7847"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7848	L-ascorbate 6-phosphate lactonase	"[""CCO-CYTOSOL""]"	(6) G7855-MONOMER ==> CPLX0-7848	"{""reactant"": {""G7855-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7848"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7849	aryl-EntB	[]		"{""reactant"": {}, ""product"": {""CPLX0-7849"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7852	GadE-RcsB DNA binding transcriptional activator	"[""CCO-CYTOSOL""]"	EG11544-MONOMER + RCSB-MONOMER ==> CPLX0-7852	"{""reactant"": {""EG11544-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RCSB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7852"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7853	GAP-like protein that activates GTPase activity of Der	"[""CCO-CYTOSOL""]"	(2) EG11835-MONOMER ==> CPLX0-7853	"{""reactant"": {""EG11835-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7853"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7854	TreR DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	(2) EG12202-MONOMER ==> CPLX0-7854	"{""reactant"": {""EG12202-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7854"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7870	AtoS sensory histidine kinase	"[""CCO-PM-BAC-NEG""]"	(2) ATOS-MONOMER ==> CPLX0-7870	"{""reactant"": {""ATOS-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7870"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7877	phosphoglucose isomerase	"[""CCO-CYTOSOL"", ""CCO-PERI-BAC""]"	(2) PGLUCISOM ==> CPLX0-7877	"{""reactant"": {""PGLUCISOM"": {""compartment"": [""CCO-PERI-BAC"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7877"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7878	oxalyl-CoA decarboxylase	"[""CCO-CYTOSOL""]"	(4) G7236-MONOMER ==> CPLX0-7878	"{""reactant"": {""G7236-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7878"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7879	NusB-NusE complex	"[""CCO-CYTOSOL""]"	EG10909-MONOMER + EG10666-MONOMER ==> CPLX0-7879	"{""reactant"": {""EG10909-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10666-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7879"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7882	1,4-dihydroxy-2-naphthoyl-CoA synthase	"[""CCO-CYTOSOL""]"	(6) NAPHTHOATE-SYN-MONOMER ==> CPLX0-7882	"{""reactant"": {""NAPHTHOATE-SYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7882"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7884	RcsB-phosphorylated DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"		"{""reactant"": {}, ""product"": {""CPLX0-7884"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7885	&gamma;-glutamyltranspeptidase	"[""CCO-PERI-BAC""]"		"{""reactant"": {}, ""product"": {""CPLX0-7885"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7887	glutamate-pyruvate aminotransferase	"[""CCO-CYTOSOL""]"	(2) G7242-MONOMER ==> CPLX0-7887	"{""reactant"": {""G7242-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7887"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7888	glutamate-pyruvate aminotransferase	"[""CCO-CYTOSOL""]"	(2) G7184-MONOMER ==> CPLX0-7888	"{""reactant"": {""G7184-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7888"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7889	EF-P-lysine lysyltransferase	"[""CCO-CYTOSOL""]"	(2) EG11211-MONOMER ==> CPLX0-7889	"{""reactant"": {""EG11211-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7889"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7904	ribonucleoside hydrolase 2 (pyrimidine-specific)	"[""CCO-CYTOSOL""]"	(4) EG12030-MONOMER ==> CPLX0-7904	"{""reactant"": {""EG12030-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7904"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7906	L-carnitine : &gamma;-butyrobetaine antiporter	"[""CCO-PM-BAC-NEG""]"	(3) CAIT-MONOMER ==> CPLX0-7906	"{""reactant"": {""CAIT-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7906"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7908	iron-sulfur cluster assembly protein	"[""CCO-CYTOSOL""]"	(4) EG12132-MONOMER ==> CPLX0-7908	"{""reactant"": {""EG12132-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7908"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7909	RnlA-RnlB toxin-antitoxin complex	"[""CCO-CYTOSOL""]"	G7366-MONOMER + G7365-MONOMER ==> CPLX0-7909	"{""reactant"": {""G7366-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G7365-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7909"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7910	DNA polymerase III, &psi;-&chi; subunit	"[""CCO-CYTOSOL""]"	EG11414-MONOMER + EG11413-MONOMER ==> CPLX0-7910	"{""reactant"": {""EG11414-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11413-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7910"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7912	phosphate acetyltransferase	"[""CCO-CYTOSOL""]"	(2) G7288-MONOMER ==> CPLX0-7912	"{""reactant"": {""G7288-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7912"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7913	tellurite methyltransferase	"[""CCO-CYTOSOL""]"	(2) EG11884-MONOMER ==> CPLX0-7913	"{""reactant"": {""EG11884-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7913"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7914	multifunctional nuclease	"[""CCO-CYTOSOL""]"	(2) G7425-MONOMER ==> CPLX0-7914	"{""reactant"": {""G7425-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7914"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7916	RcsB-BglJ DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"	G7948-MONOMER + RCSB-MONOMER ==> CPLX0-7916	"{""reactant"": {""G7948-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RCSB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7916"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7917	disulfide reductase / organic hydroperoxide reductase	"[""CCO-CYTOSOL""]"	(2) G7553-MONOMER ==> CPLX0-7917	"{""reactant"": {""G7553-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7917"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7921	mannose PTS permease - ManX subunit	"[""CCO-PM-BAC-NEG"", ""CCO-CYTOSOL""]"	(2) MANX-MONOMER ==> CPLX0-7921	"{""reactant"": {""MANX-MONOMER"": {""compartment"": [""CCO-CYTOSOL"", ""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7921"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7922	cell division inhibitor, nucleoid occlusion	"[""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL""]"	(2) EG11191-MONOMER ==> CPLX0-7922	"{""reactant"": {""EG11191-MONOMER"": {""compartment"": [""CCO-BAC-NUCLEOID"", ""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7922"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7923	ATP independent periplasmic chaperone	"[""CCO-PERI-BAC""]"	(2) G6939-MONOMER ==> CPLX0-7923	"{""reactant"": {""G6939-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7923"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
CPLX0-7927	NADPH-dependent curcumin/dihydrocurcumin reductase	"[""CCO-CYTOSOL""]"	(2) G6760-MONOMER ==> CPLX0-7927	"{""reactant"": {""G6760-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7927"": {""compartment"": """", ""stoichiometry"": 1}}}"	Complexation
