Frame ID	Name	Absolute +1 Position	Sigma	Direction	Component of
PM0-45817	yhjEp9	3672780	"[""D""]"	+	"[""TU0-42279""]"
PM0-45818	yhjKp2	3683671	"[""D""]"	-	"[""TU0-13971""]"
PM0-45819	yhjRp5	3694379	"[""E""]"	-	"[""TU0-14316""]"
PM0-45820	yhjRp10	3694306	"[""E""]"	-	"[""TU0-42280""]"
PM0-45821	yhjRp11	3694390	"[""D""]"	-	"[""TU0-42281""]"
PM0-45822	yhjRp12	3694238	"[""E""]"	-	"[""TU0-42282""]"
PM0-45823	yhjRp13	3694398	"[""E""]"	-	"[""TU0-42283""]"
PM0-45824	bcsEp8	3694345	"[""D""]"	+	"[""TU0-13972""]"
PM0-45825	bcsEp11	3694418	"[""D""]"	+	"[""TU0-42284""]"
PM0-45826	yhjVp3	3698421	"[""H""]"	+	"[""TU0-13974""]"
PM0-45827	yhjXp5	3710083	"[""D""]"	-	"[""TU0-13976""]"
PM0-45828	yhjXp6	3710120	"[""E""]"	-	"[""TU0-42285""]"
PM0-45829	yhjYp9	3711006	"[""D""]"	-	"[""TU0-13977""]"
PM0-45830	bisCp3	3714509	"[""D""]"	-	"[""TU0-8773""]"
PM0-45831	bisCp4	3714438	"[""E""]"	-	"[""TU0-42286""]"
PM0-45832	bisCp6	3714507	"[""D""]"	-	"[""TU0-42287""]"
PM0-45833	bisCp7	3714536	"[""D""]"	-	"[""TU0-42288""]"
PM0-45834	yiaDp3	3714502	"[""D""]"	+	"[""TU0-13979""]"
PM0-45835	yiaDp4	3714379	"[""H""]"	+	"[""TU0-42289""]"
PM0-45836	ghrBp2	3715212	"[""F""]"	+	"[""TU0-13980""]"
PM0-45837	hokAp6	3718833	"[""E""]"	-	"[""TU0-8810""]"
PM0-45838	insJp4	3718617	"[""E""]"	+	"[""TU0-14385""]"
PM0-45839	glySp4	3722518	"[""S""]"	-	"[""TU0-42290""]"
PM0-45840	ysaBp1	3723925	"[""E""]"	-	"[""TU0-13981""]"
PM0-45841	yiaBp1	3725820	"[""E""]"	-	"[""TU0-13983""]"
PM0-45842	yiaBp5	3725790	"[""D""]"	-	"[""TU0-42291""]"
PM0-45843	yiaBp6	3725850	"[""D""]"	-	"[""TU0-42292""]"
PM0-45844	baxp5	3735244	"[""D""]"	-	"[""TU0-14231""]"
PM0-45845	baxp7	3735257	"[""D""]"	-	"[""TU0-42293""]"
PM0-45846	yiaTp3	3749985	"[""D""]"	-	"[""TU0-8591""]"
PM0-45847	yiaTp4	3749898	"[""D""]"	-	"[""TU0-42294""]"
PM0-45848	yiaTp6	3749983	"[""D""]"	-	"[""TU0-42295""]"
PM0-45849	yiaTp8	3749928	"[""D""]"	-	"[""TU0-42296""]"
PM0-45850	yiaUp8	3750009	"[""D""]"	+	"[""TU0-8592""]"
PM0-45851	yiaUp9	3749998	"[""D""]"	+	"[""TU0-42297""]"
PM0-45852	yiaUp11	3749919	"[""D""]"	+	"[""TU0-42298""]"
PM0-45853	yiaYp4	3755903	"[""D""]"	-	"[""TU0-13987""]"
PM0-45854	yiaYp6	3755951	"[""D""]"	-	"[""TU0-42299""]"
PM0-45855	yiaYp7	3755901	"[""D""]"	-	"[""TU0-42300""]"
PM0-45856	selBp5	3757948	"[""D""]"	-	"[""TU0-42301""]"
PM0-45857	yibGp6	3766087	"[""E""]"	+	"[""TU0-13991""]"
PM0-45858	yibTp5	3774443	"[""D""]"	-	"[""TU0-8593""]"
PM0-45859	yibTp7	3774447	"[""D""]"	-	"[""TU0-42302""]"
PM0-45860	yibLp6	3774620	"[""D""]"	+	"[""TU0-13993""]"
PM0-45861	gpsAp5	3781833	"[""D""]"	-	"[""TU0-42303""]"
PM0-45862	gpsAp8	3781704	"[""E""]"	-	"[""TU0-42304""]"
PM0-45863	grxCp2	3782599	"[""D""]"	-	"[""TU0-13996""]"
PM0-45864	yibNp7	3783079	"[""D""]"	-	"[""TU0-13997""]"
PM0-45865	yibBp6	3791857	"[""E""]"	-	"[""TU0-14000""]"
PM0-45866	yibBp8	3791752	"[""D""]"	-	"[""TU0-42305""]"
PM0-45867	yibBp9	3791753	"[""D""]"	-	"[""TU0-42306""]"
PM0-45868	waaUp5	3797447	"[""D""]"	-	"[""TU0-42307""]"
PM0-45869	waaUp6	3797519	"[""D""]"	-	"[""TU0-42308""]"
PM0-45870	waaUp8	3797521	"[""D""]"	-	"[""TU0-42309""]"
PM0-45871	waaUp9	3797421	"[""E""]"	-	"[""TU0-42310""]"
PM0-45872	pyrEp4	3814008	"[""F"", ""H""]"	-	"[""TU0-42311""]"
PM0-45873	ligBp1	3819279	"[""D""]"	-	"[""TU0-8847""]"
PM0-45874	ligBp4	3819311	"[""H""]"	-	"[""TU0-42312""]"
PM0-45875	gltSp3	3826714	"[""D""]"	-	"[""TU0-8804""]"
PM0-45876	xanPp4	3826942	"[""D""]"	+	"[""TU0-14005""]"
PM0-45877	xanPp5	3826844	"[""E""]"	+	"[""TU0-42313""]"
PM0-45878	setCp10	3834791	"[""D""]"	+	"[""TU0-14008""]"
PM0-45879	setCp12	3834900	"[""D""]"	+	"[""TU0-42314""]"
PM0-45880	setCp13	3834861	"[""D""]"	+	"[""TU0-42315""]"
PM0-45881	setCp14	3834767	"[""E""]"	+	"[""TU0-42316""]"
PM0-45882	yicNp4	3840532	"[""E""]"	-	"[""TU0-14011""]"
PM0-45883	yicOp1	3841980	"[""E""]"	-	"[""TU0-14012""]"
PM0-45884	yicOp5	3841903	"[""E""]"	-	"[""TU0-42317""]"
PM0-45885	yicOp10	3841944	"[""D""]"	-	"[""TU0-42318""]"
PM0-45886	yicOp11	3841842	"[""E""]"	-	"[""TU0-42319""]"
PM0-45887	adep6	3841924	"[""D""]"	+	"[""TU0-42320""]"
PM0-45888	adep7	3841953	"[""D""]"	+	"[""TU0-42321""]"
PM0-45889	yidFp5	3853813	"[""H""]"	-	"[""TU0-42322""]"
PM0-45890	yidEp6	3864413	"[""D""]"	-	"[""TU0-14017""]"
PM0-45891	yidRp2	3867435	"[""D""]"	-	"[""TU0-8598""]"
PM0-45892	cbrAp6	3867337	"[""H""]"	+	"[""TU0-8599""]"
PM0-45893	yidBp3	3875638	"[""D""]"	-	"[""TU0-14020""]"
PM0-45894	yieHp4	3894680	"[""E""]"	+	"[""TU0-14025""]"
PM0-45895	yieHp6	3894785	"[""D""]"	+	"[""TU0-42323""]"
PM0-45896	cbrBp3	3895502	"[""D""]"	+	"[""TU0-36404""]"
PM0-45897	yieKp2	3897487	"[""E""]"	-	"[""TU0-42324""]"
PM0-45898	yieKp3	3897422	"[""D""]"	-	"[""TU0-42325""]"
PM0-45899	phoUp2	3905669	"[""D""]"	-	"[""TU0-42326""]"
PM0-45900	glmSp2	3911834	"[""F""]"	-	"[""TU0-42327""]"
PM0-45901	atpCp1	3914082	"[""D""]"	-	"[""TU0-42328""]"
PM0-45902	hsrAp4	3938666	"[""D""]"	-	"[""TU0-42329""]"
PM0-45903	hsrAp6	3938729	"[""F""]"	-	"[""TU0-42330""]"
PM0-45904	aspTp1	3944803	"[""F""]"	+	"[""TU0-14370""]"
PM0-45905	trpTp2	3944803	"[""F""]"	+	"[""TU0-14371""]"
PM0-45906	hdfRp6	3946183	"[""F""]"	-	"[""TU0-42331""]"
PM0-45907	yifBp6	3948198	"[""D""]"	-	"[""TU0-8602""]"
PM0-45908	yifBp8	3948050	"[""D""]"	-	"[""TU0-42332""]"
PM0-45909	yifBp9	3948007	"[""F""]"	-	"[""TU0-42333""]"
PM0-45910	cyaYp5	3992106	"[""D""]"	-	"[""TU0-14229""]"
PM0-45911	yigFp4	4000898	"[""D""]"	-	"[""TU0-42334""]"
PM0-45912	yigFp5	4000865	"[""D""]"	-	"[""TU0-42335""]"
PM0-45913	rarDp1	4002250	"[""D""]"	-	"[""TU0-14044""]"
PM0-45914	rarDp2	4002254	"[""D""]"	-	"[""TU0-42336""]"
PM0-45915	rarDp3	4002281	"[""D""]"	-	"[""TU0-42337""]"
PM0-45916	rarDp4	4002264	"[""H""]"	-	"[""TU0-42338""]"
PM0-45917	rarDp5	4002320	"[""H""]"	-	"[""TU0-42339""]"
PM0-45918	recQp1	4003881	"[""E""]"	+	"[""TU0-14047""]"
PM0-45919	recQp2	4003856	"[""D""]"	+	"[""TU0-42340""]"
PM0-45920	rhtCp2	4005762	"[""F""]"	+	"[""TU0-14048""]"
PM0-45921	pldBp4	4007046	"[""D""]"	+	"[""TU0-14049""]"
PM0-45922	pldBp6	4007037	"[""H""]"	+	"[""TU0-42341""]"
PM0-45923	yigMp3	4009073	"[""S""]"	+	"[""TU0-14050""]"
PM0-45924	ubiEp2	4016774	"[""D""]"	+	"[""TU0-5881""]"
PM0-45925	ubiEp4	4016770	"[""F""]"	+	"[""TU0-42342""]"
PM0-45926	tatAp1	4019932	"[""D""]"	+	"[""TU0-42519"", ""TU0-14052""]"
PM0-45927	rfaHp4	4022896	"[""D""]"	-	"[""TU0-8499""]"
PM0-45928	rfaHp5	4022988	"[""D""]"	-	"[""TU0-42343""]"
PM0-45929	ubiDp8	4022832	"[""D""]"	+	"[""TU0-14054""]"
PM0-45930	ubiDp9	4022993	"[""D""]"	+	"[""TU0-42344""]"
PM0-45931	yihFp1	4042198	"[""E""]"	+	"[""TU0-14058""]"
PM0-45932	yihFp4	4042078	"[""E""]"	+	"[""TU0-42345""]"
PM0-45933	yihFp6	4042154	"[""D""]"	+	"[""TU0-42346""]"
PM0-45934	yihAp9	4049008	"[""H""]"	-	"[""TU0-8606""]"
PM0-45935	typAp1	4056253	"[""N""]"	+	"[""TU0-14061""]"
PM0-45936	typAp6	4056403	"[""D""]"	+	"[""TU0-42347""]"
PM0-45937	yihLp1	4058395	"[""N""]"	+	"[""TU0-14062""]"
PM0-45938	yihLp2	4058276	"[""E""]"	+	"[""TU0-42348""]"
PM0-45939	yihLp4	4058442	"[""D""]"	+	"[""TU0-42349""]"
PM0-45940	yihLp5	4058446	"[""N""]"	+	"[""TU0-42350""]"
PM0-45941	yihNp5	4060189	"[""E""]"	+	"[""TU0-14063""]"
PM0-45942	ompLp1	4062502	"[""N""]"	-	"[""TU0-14064""]"
PM0-45943	yihOp3	4063994	"[""F""]"	-	"[""TU0-42351""]"
PM0-45944	yihQp1	4067469	"[""E""]"	-	"[""TU0-14066""]"
PM0-45945	yihQp6	4067456	"[""D""]"	-	"[""TU0-42352""]"
PM0-45946	yihQp8	4067386	"[""D""]"	-	"[""TU0-42353""]"
PM0-45947	yihVp3	4071684	"[""D""]"	+	"[""TU0-14069""]"
PM0-45948	yihVp4	4071735	"[""D""]"	+	"[""TU0-42354""]"
PM0-45949	yihVp6	4071555	"[""H""]"	+	"[""TU0-42355""]"
PM0-45950	yiiEp5	4077203	"[""D""]"	+	"[""TU0-14071""]"
PM0-45951	yiiEp7	4077119	"[""D""]"	+	"[""TU0-42356""]"
PM0-45952	yiiFp7	4077620	"[""D""]"	+	"[""TU0-14072""]"
PM0-45953	yiiFp8	4077585	"[""D""]"	+	"[""TU0-42357""]"
PM0-45954	fdhEp1	4079384	"[""D""]"	-	"[""TU0-42358""]"
PM0-45955	yiiGp7	4084909	"[""D""]"	+	"[""TU0-14074""]"
PM0-45956	yiiGp8	4084904	"[""D""]"	+	"[""TU0-42359""]"
PM0-45957	frvRp4	4087925	"[""F""]"	-	"[""TU0-42360""]"
PM0-45958	yiiMp4	4100807	"[""D""]"	+	"[""TU0-14077""]"
PM0-45959	yiiMp5	4100776	"[""D""]"	+	"[""TU0-42361""]"
PM0-45960	cpxAp1	4103124	"[""E""]"	-	"[""TU0-42362""]"
PM0-45961	fieFp3	4104455	"[""D""]"	+	"[""TU0-14078""]"
PM0-45962	fieFp4	4104472	"[""D""]"	+	"[""TU0-42363""]"
PM0-45963	yiiQp4	4110335	"[""D""]"	-	"[""TU0-14081""]"
PM0-45964	glpXp2	4113629	"[""S""]"	-	"[""TU0-42364""]"
PM0-45965	zapBp1	4116409	"[""N""]"	+	"[""TU0-8607""]"
PM0-45966	yijEp5	4134112	"[""E""]"	+	"[""TU0-14089""]"
PM0-45967	yijFp5	4135887	"[""D""]"	-	"[""TU0-14090""]"
PM0-45968	gldAp4	4137069	"[""H""]"	-	"[""TU0-42365""]"
PM0-45969	pflDp2	4141903	"[""H""]"	+	"[""TU00316""]"
PM0-45970	pflDp3	4141976	"[""D""]"	+	"[""TU0-42366""]"
PM0-45971	pflDp4	4141881	"[""F""]"	+	"[""TU0-42367""]"
PM0-45972	yijOp5	4146452	"[""H""]"	-	"[""TU0-14093""]"
PM0-45973	yijPp9	4148334	"[""D""]"	-	"[""TU0-14094""]"
PM0-45974	nudCp2	4194742	"[""D""]"	+	"[""TU0-14103""]"
PM0-45975	nudCp5	4194737	"[""D""]"	+	"[""TU0-42368""]"
PM0-45976	yjaGp4	4197396	"[""N""]"	+	"[""TU0-14104""]"
PM0-45977	yjaHp1	4198534	"[""F""]"	+	"[""TU0-14324""]"
PM0-45978	purDp1	4204009	"[""F""]"	-	"[""TU0-42369""]"
PM0-45979	yjaAp3	4211247	"[""N""]"	+	"[""TU0-14105""]"
PM0-45980	yjaAp4	4211143	"[""F""]"	+	"[""TU0-42370""]"
PM0-45981	arpAp1	4220652	"[""E""]"	-	"[""TU0-14106""]"
PM0-45982	arpAp8	4220536	"[""D""]"	-	"[""TU0-42371""]"
PM0-45983	arpAp9	4220714	"[""D""]"	-	"[""TU0-42372""]"
PM0-45984	rluFp1	4228332	"[""E""]"	+	"[""TU0-8505""]"
PM0-45985	rluFp6	4228185	"[""F""]"	+	"[""TU0-42373""]"
PM0-45986	xylEp1	4240293	"[""E""]"	-	"[""TU0-14113""]"
PM0-45987	xylEp8	4240283	"[""E""]"	-	"[""TU0-42374""]"
PM0-45988	zurp6	4258164	"[""D""]"	-	"[""TU0-8667""]"
PM0-45989	zurp7	4258137	"[""H""]"	-	"[""TU0-42375""]"
PM0-45990	yjbLp5	4258182	"[""D""]"	+	"[""TU0-14117""]"
PM0-45991	dusAp6	4259681	"[""D""]"	+	"[""TU0-14118""]"
PM0-45992	dusAp9	4259623	"[""H""]"	+	"[""TU0-42376""]"
PM0-45993	yjcDp5	4276489	"[""D""]"	+	"[""TU0-42377""]"
PM0-45994	yjcDp6	4276341	"[""D""]"	+	"[""TU0-42378""]"
PM0-45995	yjcDp7	4276337	"[""H""]"	+	"[""TU0-42379""]"
PM0-45996	yjcEp7	4277858	"[""E""]"	+	"[""TU0-14124""]"
PM0-45997	yjcEp8	4277852	"[""E""]"	+	"[""TU0-42380""]"
PM0-45998	yjcFp6	4281129	"[""D""]"	-	"[""TU0-14125""]"
PM0-45999	gltPp1	4292401	"[""E""]"	+	"[""TU0-14126""]"
PM0-46000	gltPp6	4292330	"[""D""]"	+	"[""TU0-42381""]"
PM0-46001	gltPp8	4292291	"[""E""]"	+	"[""TU0-42382""]"
PM0-46002	yjcOp2	4295174	"[""D""]"	-	"[""TU0-14127""]"
PM0-46003	yjcOp3	4295353	"[""F""]"	-	"[""TU0-42383""]"
PM0-46004	yjcOp4	4295157	"[""H""]"	-	"[""TU0-42384""]"
PM0-46005	yjcOp5	4295245	"[""H""]"	-	"[""TU0-42385""]"
PM0-46006	mdtPp6	4299259	"[""E""]"	-	"[""TU0-42386""]"
PM0-46007	alsKp1	4306018	"[""H""]"	-	"[""TU0-14293""]"
PM0-46008	alsEp2	4306687	"[""D""]"	-	"[""TU0-42387""]"
PM0-46009	alsEp3	4306690	"[""H""]"	-	"[""TU0-42388""]"
PM0-46010	yjdMp5	4324859	"[""D""]"	-	"[""TU0-14132""]"
PM0-46011	basSp4	4331500	"[""D""]"	-	"[""TU0-42389""]"
PM0-46012	adiCp7	4335225	"[""H""]"	-	"[""TU0-14134""]"
PM0-46013	yjdKp3	4350413	"[""D""]"	+	"[""TU0-14138""]"
PM0-46014	yjdLp1	4354485	"[""D""]"	-	"[""TU0-14139""]"
PM0-46015	yjdLp2	4354436	"[""D""]"	-	"[""TU0-42390""]"
PM0-46016	yjdLp3	4354540	"[""D""]"	-	"[""TU0-42391""]"
PM0-46017	yjdLp4	4354530	"[""F""]"	-	"[""TU0-42392""]"
PM0-46018	yjeJp6	4372426	"[""D""]"	-	"[""TU0-14142""]"
PM0-46019	yjeJp7	4372392	"[""H""]"	-	"[""TU0-42393""]"
PM0-46020	epmBp3	4373726	"[""D""]"	-	"[""TU0-14143""]"
PM0-46021	frdDp1	4377496	"[""E""]"	-	"[""TU0-42394""]"
PM0-46022	frdDp2	4377456	"[""E""]"	-	"[""TU0-42395""]"
PM0-46023	frdDp7	4377497	"[""D""]"	-	"[""TU0-42396""]"
PM0-46024	rsgAp12	4389589	"[""D""]"	-	"[""TU0-14150""]"
PM0-46025	ornp5	4389607	"[""D""]"	+	"[""TU0-14151""]"
PM0-46026	yjfPp4	4414779	"[""H""]"	+	"[""TU0-8612""]"
PM0-46027	yjfPp5	4414958	"[""E""]"	+	"[""TU0-42397""]"
PM0-46028	ulaRp5	4416585	"[""E""]"	-	"[""TU0-14157""]"
PM0-46029	yjfYp2	4422851	"[""D""]"	-	"[""TU0-8613""]"
PM0-46030	yjfZp7	4425549	"[""H""]"	-	"[""TU0-8614""]"
PM0-46031	yjfZp8	4425540	"[""D""]"	-	"[""TU0-42398""]"
PM0-46032	ytfFp5	4431171	"[""D""]"	-	"[""TU0-14160""]"
PM0-46033	ytfFp6	4431154	"[""N""]"	-	"[""TU0-42399""]"
PM0-46034	ytfHp5	4432105	"[""D""]"	+	"[""TU0-8664""]"
PM0-46035	ytfHp6	4432127	"[""E""]"	+	"[""TU0-42400""]"
PM0-46036	ytfIp4	4435696	"[""D""]"	+	"[""TU0-14163""]"
PM0-46037	ytfIp9	4435725	"[""D""]"	+	"[""TU0-42401""]"
PM0-46038	ytfIp10	4435694	"[""D""]"	+	"[""TU0-42402""]"
PM0-46039	ytfIp11	4435640	"[""F""]"	+	"[""TU0-42403""]"
PM0-46040	ytfLp3	4439344	"[""D""]"	-	"[""TU0-14164""]"
PM0-46041	tamAp1	4440293	"[""E""]"	+	"[""TU0-14165""]"
PM0-46042	ytfQp6	4447840	"[""E""]"	+	"[""TU0-14166""]"
PM0-46043	yjgAp5	4456104	"[""F""]"	-	"[""TU0-8615""]"
PM0-46044	yjgAp8	4456038	"[""D""]"	-	"[""TU0-42404""]"
PM0-46045	yjgAp9	4456088	"[""F""]"	-	"[""TU0-42405""]"
PM0-46046	yjgAp11	4456069	"[""F""]"	-	"[""TU0-42406""]"
PM0-46047	bdcRp4	4472119	"[""D""]"	+	"[""TU0-14172""]"
PM0-46048	tabAp4	4472857	"[""D""]"	+	"[""TU0-14173""]"
PM0-46049	tabAp5	4472806	"[""F""]"	+	"[""TU0-42407""]"
PM0-46050	yjgLp2	4473424	"[""D""]"	+	"[""TU0-14174""]"
PM0-46051	yjgMp10	4477694	"[""D""]"	-	"[""TU0-8619""]"
PM0-46052	yjgNp3	4477709	"[""D""]"	+	"[""TU0-8620""]"
PM0-46053	yjgNp6	4477589	"[""D""]"	+	"[""TU0-42408""]"
PM0-46054	yjgNp7	4477687	"[""D""]"	+	"[""TU0-42409""]"
PM0-46055	lptFp5	4484211	"[""D""]"	+	"[""TU0-14176""]"
PM0-46056	lptFp6	4484145	"[""D""]"	+	"[""TU0-42410""]"
PM0-46057	yjgRp3	4488108	"[""D""]"	-	"[""TU0-14177""]"
PM0-46058	yjgBp5	4494289	"[""D""]"	-	"[""TU0-8616""]"
PM0-46059	yjgBp8	4494372	"[""H""]"	-	"[""TU0-42411""]"
PM0-46060	yjgBp9	4494370	"[""H""]"	-	"[""TU0-42412""]"
PM0-46061	yjgBp10	4494257	"[""S""]"	-	"[""TU0-42413""]"
PM0-46062	yjgZp1	4499081	"[""E""]"	+	"[""TU0-8621""]"
PM0-46063	insGp6	4501572	"[""D""]"	-	"[""TU0-8830""]"
PM0-46064	yjhBp2	4502043	"[""H""]"	+	"[""TU0-14183""]"
PM0-46065	yjhBp4	4502028	"[""D""]"	+	"[""TU0-42414""]"
PM0-46066	yjhBp5	4502029	"[""D""]"	+	"[""TU0-42415""]"
PM0-46067	yjhBp7	4501905	"[""E""]"	+	"[""TU0-42416""]"
PM0-46068	insIp5	4506709	"[""D""]"	-	"[""TU0-42417""]"
PM0-46069	fecEp3	4509553	"[""H""]"	-	"[""TU0-42418""]"
PM0-46070	fecEp4	4509667	"[""H""]"	-	"[""TU0-42419""]"
PM0-46071	fecEp5	4509662	"[""D""]"	-	"[""TU0-42420""]"
PM0-46072	insAp13	4516465	"[""D""]"	+	"[""TU0-8829""]"
PM0-46073	insAp14	4516402	"[""D""]"	+	"[""TU0-42421""]"
PM0-46074	yjhUp1	4518404	"[""N""]"	-	"[""TU0-14190""]"
PM0-46075	yjhUp8	4518563	"[""F""]"	-	"[""TU0-42422""]"
PM0-46076	yjhUp9	4518424	"[""D""]"	-	"[""TU0-42423""]"
PM0-46077	yjhGp3	4522163	"[""D""]"	-	"[""TU0-42424""]"
PM0-46078	yjhGp4	4522249	"[""E""]"	-	"[""TU0-42425""]"
PM0-46079	nanSp1	4535726	"[""E""]"	-	"[""TU0-14196""]"
PM0-46080	hypTp4	4556340	"[""D""]"	-	"[""TU0-14198""]"
PM0-46081	iadAp3	4557560	"[""D""]"	-	"[""TU0-42426""]"
PM0-46082	yjiJp4	4560705	"[""E""]"	-	"[""TU0-14200""]"
PM0-46083	yjiKp6	4561658	"[""D""]"	-	"[""TU0-14201""]"
PM0-46084	yjiKp7	4561753	"[""E""]"	-	"[""TU0-42427""]"
PM0-46085	yjiKp9	4561757	"[""E""]"	-	"[""TU0-42428""]"
PM0-46086	yjiLp2	4562816	"[""H""]"	-	"[""TU0-42429""]"
PM0-46087	yjiLp3	4562825	"[""H""]"	-	"[""TU0-42430""]"
PM0-46088	yjiSp3	4569728	"[""D""]"	+	"[""TU0-14205""]"
PM0-46089	yjiSp4	4569743	"[""D""]"	+	"[""TU0-42431""]"
PM0-46090	mcrCp5	4576085	"[""N""]"	-	"[""TU0-42432""]"
PM0-46091	hsdSp1	4579525	"[""E""]"	-	"[""TU0-42433""]"
PM0-46092	yjiAp6	4587018	"[""H""]"	-	"[""TU0-42434""]"
PM0-46093	yjiAp7	4587071	"[""E""]"	-	"[""TU0-42435""]"
PM0-46094	yjiYp3	4589370	"[""E""]"	-	"[""TU0-14209""]"
PM0-46095	yjjLp5	4592760	"[""D""]"	-	"[""TU0-14210""]"
PM0-46096	yjjLp6	4592867	"[""E""]"	-	"[""TU0-42436""]"
PM0-46097	yjjLp7	4592860	"[""E""]"	-	"[""TU0-42437""]"
PM0-46098	yjjLp8	4592905	"[""E""]"	-	"[""TU0-42438""]"
PM0-46099	yjjMp4	4593970	"[""E""]"	-	"[""TU0-14211""]"
PM0-46100	opgBp7	4597517	"[""D""]"	-	"[""TU0-14212""]"
PM0-46101	yjjAp1	4598360	"[""E""]"	-	"[""TU0-42439""]"
PM0-46102	yjjAp8	4598233	"[""D""]"	-	"[""TU0-42440""]"
PM0-46103	leuVp2	4604296	"[""D""]"	-	"[""TU0-42441""]"
PM0-46104	rsmCp1	4605891	"[""N""]"	-	"[""TU0-14215""]"
PM0-46105	rsmCp3	4605748	"[""D""]"	-	"[""TU0-42442""]"
PM0-46106	prfCp2	4607367	"[""H""]"	+	"[""TU0-14217""]"
PM0-46107	prfCp4	4607379	"[""D""]"	+	"[""TU0-42443""]"
PM0-46108	yjjJp2	4619680	"[""D""]"	+	"[""TU0-14222""]"
PM0-46109	yjjJp4	4619739	"[""D""]"	+	"[""TU0-42444""]"
PM0-46110	lplAp2	4622261	"[""H""]"	-	"[""TU0-42445""]"
PM0-46111	yjjKp11	4628589	"[""S""]"	-	"[""TU0-8627""]"
PM0-46112	sltp7	4628723	"[""H""]"	+	"[""TU0-14226""]"
PM0-46113	yjjXp5	4631796	"[""D""]"	-	"[""TU0-8629""]"
PM0-46114	yjjXp6	4631922	"[""N""]"	-	"[""TU0-42446""]"
PM0-46115	yjjYp6	4638381	"[""D""]"	+	"[""TU0-12785""]"
PM0-46116	yjtDp6	4638921	"[""D""]"	+	"[""TU0-12786""]"
PM0-46117	yjtDp8	4638861	"[""E""]"	+	"[""TU0-42447""]"
PM0-46120	thiIp	440692	"[""D""]"	+	"[""TU0-8529""]"
PM0-46121	puuCp	1360752	"[""S""]"	+	"[""TU0-13211""]"
PM0-46122	treFp	3667574	"[""S""]"	+	"[""TU0-8360""]"
PM0-46123	yciTp	1342534	"[""S""]"	-	"[""TU0-42448""]"
PM0-46124	yffOp	2560075	"[""S""]"	+	"[""TU0-42449""]"
PM0-46126	insC-5p	3184062	"[""S""]"	+	"[""TU0-13843""]"
PM0-46127	insN-1p	269450	"[""S""]"	+	"[""TU0-12862""]"
PM0-46128	araFp2	1984172	"[""S""]"	-	"[""TU0-42451""]"
PM0-46129	ppkp	2620999	"[""S""]"	+	"[""TU0-42452""]"
PM0-46131	appYp2	582879	"[""S""]"	+	"[""TU0-42454""]"
PM0-46132	gpmMp2	3783210	"[""S""]"	+	"[""TU0-42455""]"
PM0-46139	csrAp1	2817395	"[""S"", ""D""]"	-	"[""TU0-42456""]"
PM0-46140	csrAp2	2817392	"[""D""]"	-	"[""TU0-42457""]"
PM0-46141	csrAp4	2817220	"[""D""]"	-	"[""TU0-42458""]"
PM0-46142	csrAp5	2817211	"[""D""]"	-	"[""TU0-42459""]"
PM0-46154	higBp	3232502	"[""D""]"	-	"[""TU0-13854""]"
PM0-46155	mntPp	1903483	"[""D""]"	+	"[""TU0-13420""]"
PM0-46156	rybAp	852287	"[""D""]"	-	"[""TU0-42460""]"
PM0-46157	azoRp	1480928	"[""D""]"	-	"[""TU0-42461""]"
PM0-46159	ddpXp2	1561225	"[""S""]"	-	"[""TU0-42462""]"
PM0-46160	ddpXp3	1561273	"[""S""]"	-	"[""TU0-42463""]"
PM0-46164	sdiAp1	1994941	"[""D""]"	-	"[""TU0-42465""]"
PM0-46165	sdiAp3	1994891	"[""D""]"	-	"[""TU0-42466""]"
PM0-46166	sdiAp4	1994881	"[""D""]"	-	"[""TU0-42467""]"
PM0-46171	metHp2	4221528	"[""D""]"	+	"[""TU0-42471""]"
PM0-46172	pkap	2717953	"[""D""]"	+	"[""TU0-42472""]"
PM0-46175	shiAp	2051590	"[""D""]"	+	"[""TU0-42474""]"
PM0-46176	mcaSp	1403775	"[""D""]"	-	"[""TU0-8839""]"
PM0-46177	leuOp1	84154	"[""D""]"	+	"[""TU0-42475""]"
PM0-46179	leuOp2	84304	"[""D""]"	+	"[""TU0-42477""]"
PM0-46180	leuLp2	84024	"[""D""]"	-	"[""TU0-42478""]"
PM0-46182	rsmGp	3921779	"[""D""]"	-	"[""TU0-42479""]"
PM0-46184	mnmGp	3923697	"[""D""]"	-	"[""TU0-14029""]"
PM0-46185	gapAp7	1860264	"[""D""]"	+	"[""TU0-42480""]"
PM0-46186	gapAp6	1860271	"[""D""]"	+	"[""TU0-42481""]"
PM0-46187	fumCp1	1684678	"[""D""]"	-	"[""TU0-42482""]"
PM0-46188	rmfp	1014880	"[""D""]"	+	"[""TU0-42483""]"
PM0-46189	lolAp	936551	"[""D""]"	+	"[""TU0-13079""]"
PM0-46190	esrEp	4018001	"[""D""]"	+	"[""TU0-42484""]"
PM0-46197	yjiYp	4589390	"[""S""]"	-	"[""TU0-42491""]"
PM0-46199	ypjBp	2782840	"[""D""]"	-	"[""TU0-13702""]"
PM0-46200	yhjXp	3710066	"[""D""]"	-	"[""TU0-42492""]"
PM0-46201	cspIp2	1636736	"[""D""]"	-	"[""TU0-42493""]"
PM0-46203	ibaGp	3334855	"[""D""]"	-	"[""TU0-42495""]"
PM0-46206	dksAp3	160751	"[""D""]"	-	"[""TU0-42497""]"
