"Object ID"	"Primary Name"	"Synonyms"
"EG10153-MONOMER"	"NarE"	"[NarE, ChlE, BisB, MoeA]"
"EG11598-MONOMER"	"MoaE"	"[MoaE, molybdopterin synthase large subunit]"
"EG11597-MONOMER"	"ChlM"	"[ChlM, MoaD, molybdopterin synthase small subunit]"
"G6952-MONOMER"	"YnjE"	"[YnjE, YnjE sulfurtransferase]"
"EG11828-MONOMER"	"YihC"	"[YihC, MobB]"
"EG10154-MONOMER"	"ChlN"	"[ChlN, MoeB]"
"EG10144-MONOMER"	"YdjD"	"[YdjD, ChbF, CelF]"
"MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN"	"FlaJ"	"[FlaJ, MotA]"
"MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN"	"FlaJ"	"[FlaJ, MotB]"
"G7572-MONOMER"	"YgiU"	"[YgiU, MqsR]"
"YBHF-MONOMER"	"YbhF"	"[YbhF]"
"YBHR-MONOMER"	"YbhR"	"[YbhR]"
"YBHS-MONOMER"	"YbhS"	"[YbhS]"
"B1065-MONOMER"	"MdtH"	"[MdtH, YceL]"
"YJIO-MONOMER"	"MdtM"	"[MdtM, YjiO, MdtM drug MFS transporter, multidrug efflux pump MdtM]"
"G6396-MONOMER"	"AcrZ"	"[AcrZ, YbhT, small membrane protein that interacts with the AcrAB-TolC multidrug efflux pump]"
"BCR-MONOMER"	"Sur"	"[Sur, SuxA, BicR, BicA, Bcr]"
"EMRD-MONOMER"	"YicQ"	"[YicQ, EmrD]"
"CMR-MONOMER"	"CmlA"	"[CmlA, Cmr, MdfA]"
"YDHE-MONOMER"	"NorM"	"[NorM, MdtK, YdhE, NorE]"
"EG11703-MONOMER"	"SipB"	"[SipB, Mbl, Lir, NbsA, MtcA, AcrA, acridine efflux pump, AcrA membrane fusion protein, periplasmic adaptor protein AcrA]"
"EG10266-MONOMER"	"EnvC"	"[EnvC, AcrE]"
"EG11354-MONOMER"	"EmrA"	"[EmrA]"
"G7233-MONOMER"	"EmrK"	"[EmrK]"
"MDTA"	"MdtA membrane fusion protein"	"[MdtA membrane fusion protein, YegM]"
"EG12240-MONOMER"	"YhiU"	"[YhiU, MdtE]"
"EMRB-MONOMER"	"EmrB"	"[EmrB]"
"EMRY-MONOMER"	"EmrY"	"[EmrY]"
"ACRB-MONOMER"	"AcrE"	"[AcrE, AcrB, AcrB RND permease, acriflavine resistance protein B]"
"ACRD-MONOMER"	"YffA"	"[YffA]"
"ACRF-MONOMER"	"EnvD"	"[EnvD, AcrF]"
"YHIV-MONOMER"	"YhiV"	"[YhiV, MdtF]"
"B2075-MONOMER"	"YegN"	"[YegN]"
"B2076-MONOMER"	"YegO"	"[YegO]"
"EMRE-MONOMER"	"MvrC"	"[MvrC, EmrE, EB<sup>R</sup>]"
"B1599-MONOMER"	"MdtI"	"[MdtI, YdgE, Em109]"
"B1600-MONOMER"	"MdtJ"	"[MdtJ, YdgF, Em121]"
"THIOESTERI-MONOMER"	"PldC"	"[PldC, ApeA, TesA, long chain fatty acyl thioesterase I, lysophospholipase L<SUB>1</SUB>, lecithinase B, phospholipase B, thioesterase I, acyl-CoA thioesterase I]"
"G7425-MONOMER"	"YgbT"	"[YgbT, Cas1]"
"EG11599-MONOMER"	"MarB"	"[MarB]"
"EG12297-MONOMER"	"EnvC"	"[EnvC, YibP, divisome associated factor, activator of peptidoglycan hydrolases]"
"EG12111-MONOMER"	"NlpD"	"[NlpD, NlpD divisome associated factor; activates peptidoglycan hydrolase]"
"G6621-MONOMER"	"YcgQ"	"[YcgQ, LdcA]"
"EG10544-MONOMER"	"MlpA"	"[MlpA, Lpp, 21697552]"
"OPPD-MONOMER"	"OppD"	"[OppD]"
"OPPF-MONOMER"	"OppF"	"[OppF]"
"OPPB-MONOMER"	"OppB"	"[OppB]"
"OPPC-MONOMER"	"OppC"	"[OppC]"
"G6665-MONOMER"	"YnaH"	"[YnaH, MppA]"
"G6662-MONOMER"	"YcjI"	"[YcjI, MpaA]"
"AMPG-MONOMER"	"AmpG"	"[AmpG]"
"MYRISTOYLACYLTRAN-MONOMER"	"WaaN"	"[WaaN, Mlt, LpxM, MsbB]"
"CELC-MONOMER"	"CelC"	"[CelC, EIIA<sup>chb</sup>, Enzyme IIA<sup>chb</sup>, EIII<sup>chb</sup>, Enzyme III<sup>chb</sup>]"
"CELA-MONOMER"	"CelA"	"[CelA, Enzyme IIB<sup>cel</sup>, EIIB<sup>cel</sup>, EII<sup>chb</sup>, Enzyme IIB<sup>chb</sup>]"
"CELB-MONOMER"	"Hic"	"[Hic, CelB, EIIC<sup>cel</sup>, Enzyme IIC<sup>cel</sup>, EIIC<sup>chb</sup>, Enzyme IIC<sup>chb</sup>]"
"G7632-MONOMER"	"YhaY"	"[YhaY, AgaV, EIIB<sup>Aga</sup>, EIIB<sup>GalNAc</sup>, Enzyme IIB<sup>Aga</sup>, Enzyme IIB<sup>GalNAc</sup>]"
"G7633-MONOMER"	"YhaZ"	"[YhaZ, AgaW, EIIC'<sup>Aga</sup>, EIIC'<sup>GalNAc</sup>, Enzyme IIC'<sup>Aga</sup>, Enzyme IIC'<sup>GalNAc</sup>]"
"G6576-MONOMER"	"YcfX"	"[YcfX, NagK]"
"NAGE-MONOMER"	"PtsN"	"[PtsN, PstN, NagE]"
"NAG6PDEACET-MONOMER"	"NagA"	"[NagA]"
"NACGLCTRANS-MONOMER"	"MurG"	"[MurG]"
"N-ACETYLTRANSFER-MONOMER"	"ArgA"	"[ArgA]"
"N-ACETYLGLUTPREDUCT-MONOMER"	"ArgC"	"[ArgC]"
"NANK-MONOMER"	"YhcI"	"[YhcI, NanK]"
"G7263-MONOMER"	"YfeU"	"[YfeU, MurQ]"
"MONOMER0-5"	"MurP"	"[MurP, YfeV, EIIBC<sup>NAcMur</sup>, Enzyme IIBC<sup>NAcMur</sup>]"
"NACMURLALAAMI1-MONOMER"	"YfeE"	"[YfeE, AmiA]"
"NACMURLALAAMI2-MONOMER"	"YjeD"	"[YjeD, AmiB, N-acetylmuramoyl-L-alanine amidase 2]"
"G7458-MONOMER"	"YgdN"	"[YgdN, AmiC]"
"G6452-MONOMER"	"YbjR"	"[YbjR, AmiD]"
"ACNEULY-MONOMER"	"Npl"	"[Npl, NanA]"
"G7920-MONOMER"	"YjhT"	"[YjhT, NanM]"
"NANT-MONOMER"	"NanT"	"[NanT]"
"G7921-MONOMER"	"NanC"	"[NanC, YjhA]"
"ACETYLORNTRANSAM-MONOMER"	"Dtu"	"[Dtu, DapC, ArgD]"
"G7758-MONOMER"	"YhhY"	"[YhhY]"
"G6890-MONOMER"	"YdhN"	"[YdhN, NemA, N-ethylmaleimide reductase, FMN-linked]"
"EG11579-MONOMER"	"YbiA"	"[YbiA]"
"SARCOX-MONOMER"	"SolA"	"[SolA]"
"SUCCARGDIHYDRO-MONOMER"	"YdjT"	"[YdjT, AstB]"
"PURE-MONOMER"	"Ade"	"[Ade, purE1 peptide, AIR carboxylase subunit, catalytic subunit, AIR carboxylase, PurE]"
"G6991-MONOMER"	"TsaB"	"[TsaB, YeaZ]"
"EG11171-MONOMER"	"TsaD"	"[TsaD, YgjD, Gcp]"
"EG11757-MONOMER"	"TsaE"	"[TsaE, YjeE]"
"CHAA-MONOMER"	"ChaA"	"[ChaA]"
"NHAA-MONOMER"	"Hyc"	"[Hyc, Ant, AntA, NhaA]"
"NHAB-MONOMER"	"NhaB"	"[NhaB]"
"MONOMER0-541"	"YfjE"	"[YfjE, NadK, YfjB]"
"NAD-SYNTH-MONOMER"	"Efg"	"[Efg, NtrL, NadE]"
"DIHYDROPTERIREDUCT-MONOMER"	"Ntr"	"[Ntr, NfsB, DprA, NfnB]"
"G7868-MONOMER"	"QorB"	"[QorB, YtfG, QOR2]"
"PD01343"	"WrbA"	"[WrbA]"
"EG11758-MONOMER"	"Nnr"	"[Nnr, YjeF]"
"G6811-MONOMER"	"YneI"	"[YneI, Sad]"
"TRKA-MONOMER"	"TrkA"	"[TrkA]"
"EG11289-MONOMER"	"PreA"	"[PreA, YeiA]"
"G7145-MONOMER"	"PreT"	"[PreT, YeiT]"
"G6456-MONOMER"	"YbjV"	"[YbjV, Hcr]"
"EG11702-MONOMER"	"NudC"	"[NudC, YjaD]"
"G6958-MONOMER"	"YdjG"	"[YdjG]"
"EG12450-MONOMER"	"YgaL"	"[YgaL, NorW, YgbD]"
"NADH-DHII-MONOMER"	"Ndh"	"[Ndh, NDH-2, NADH dhII, NADH dehydrogenase II, NQR, NADH-quinone reductase]"
"NUOA-MONOMER"	"NuoA"	"[NuoA, NADH:ubiquinone oxidoreductase, membrane subunit A]"
"NUOB-MONOMER"	"NuoB"	"[NuoB, NADH:ubiquinone oxidoreductase, chain B]"
"NUOC-MONOMER"	"NuoD"	"[NuoD, NuoCD, NuoC, NADH:ubiquinone oxidoreductase, chain CD]"
"NUOE-MONOMER"	"NuoE"	"[NuoE, NADH:ubiquinone oxidoreductase, chain E]"
"NUOF-MONOMER"	"NuoF"	"[NuoF, NADH:ubiquinone oxidoreductase, chain F]"
"NUOG-MONOMER"	"NuoG"	"[NuoG, NADH:ubiquinone oxidoreductase, chain G]"
"NUOH-MONOMER"	"NuoH"	"[NuoH, NADH:ubiquinone oxidoreductase, membrane subunit H]"
"NUOI-MONOMER"	"NuoI"	"[NuoI, NADH:ubiquinone oxidoreductase, chain I]"
"NUOJ-MONOMER"	"NuoJ"	"[NuoJ, NADH:ubiquinone oxidoreductase, membrane subunit J]"
"NUOK-MONOMER"	"NuoK"	"[NuoK, NADH:ubiquinone oxidoreductase, membrane subunit K]"
"NUOL-MONOMER"	"NuoL"	"[NuoL, NADH:ubiquinone oxidoreductase, membrane subunit L]"
"NUOM-MONOMER"	"NuoA"	"[NuoA, NuoM, NADH:ubiquinone oxidoreductase, membrane subunit M]"
"NUON-MONOMER"	"NuoN"	"[NuoN, NADH:ubiquinone oxidoreductase, membrane subunit N]"
"G6269-MONOMER"	"YbbO"	"[YbbO]"
"EG11292-MONOMER"	"YghA"	"[YghA]"
"GLU6PDEHYDROG-MONOMER"	"Zwf"	"[Zwf, G6PDH]"
"SUCCSEMIALDDEHYDROG-MONOMER"	"GabD"	"[GabD]"
"G7564-MONOMER"	"YqhD"	"[YqhD]"
"G6760-MONOMER"	"YncB"	"[YncB, CurA]"
"G7593-MONOMER"	"YqjH"	"[YqjH, ferric reductase, NADPH-dependent]"
"MONOMER0-146"	"YcbP"	"[YcbP, SsuE]"
"EG11261-MONOMER"	"YbjB"	"[YbjB, NfsA, MdaA]"
"EG12656-MONOMER"	"MdaB"	"[MdaB, NADPH quinone reductase]"
"G7317-MONOMER"	"YfgI"	"[YfgI, conserved protein, involved in DNA damage response]"
"NAPD-MONOMER"	"YojF"	"[YojF, NapD, signal peptide-binding chaperone for NapA]"
"NARW-MONOMER"	"ChlZ"	"[ChlZ, NarW]"
"EG10564-MONOMER"	"MalY"	"[MalY, bifunctional &beta;-cystathionase, PLP-dependent and regulator of maltose regulon]"
"EG10735-MONOMER"	"Pst"	"[Pst, PhoT, PhoU]"
"G6264-MONOMER"	"YbbJ"	"[YbbJ]"
"NIKD-MONOMER"	"NikD"	"[NikD, HydC, HydD]"
"NIKE-MONOMER"	"NikE"	"[NikE, HydC, HydD]"
"NIKB-MONOMER"	"NikB"	"[NikB, HydC, HydD]"
"NIKC-MONOMER"	"NikC"	"[NikC, HydC, HydD]"
"NIKA-MONOMER"	"NikA"	"[NikA, HydD, HydC]"
"G7138-MONOMER"	"YohM"	"[YohM, RcnA]"
"CORA-MONOMER"	"CorA"	"[CorA, CorA magnesium ion MIT transporter, nickel/cobalt/magnesium transporter]"
"NICOTINAMID-MONOMER"	"Nam"	"[Nam, YdjB, PncA]"
"PNUC-MONOMER"	"PnuC"	"[PnuC]"
"NICOTINATEPRIBOSYLTRANS-MONOMER"	"PncB"	"[PncB]"
"NICONUCADENYLYLTRAN-MONOMER"	"FusB"	"[FusB, YbeN, NadD]"
"DMBPPRIBOSYLTRANS-MONOMER"	"CobT"	"[CobT]"
"NARJ-MONOMER"	"NarJ"	"[NarJ, molybdenum cofactor assembly chaperone subunit (&delta; subunit) of nitrate reductase 1]"
"NARG-MONOMER"	"ChlC"	"[ChlC, NarC, NarG]"
"NARH-MONOMER"	"ChlC"	"[ChlC, NarH]"
"NARI-MONOMER"	"ChlI"	"[ChlI, NarI]"
"NARZ-MONOMER"	"ChlZ"	"[ChlZ, NarZ]"
"NARY-MONOMER"	"ChlZ"	"[ChlZ, NarY]"
"NARV-MONOMER"	"ChlZ"	"[ChlZ, NarV]"
"NARU-MONOMER"	"YddF"	"[YddF, NarU, NarU MFS nitrate/nitrite antiporter]"
"NARK-MONOMER"	"NarK"	"[NarK, NarK MFS nitrite transporter]"
"EG10456-MONOMER"	"Hmp"	"[Hmp, FsrB, HmpA, flavohemoglobin, flavohemoprotein]"
"NIRB-MONOMER"	"NirB"	"[NirB, nitrite reductase large subunit]"
"NIRD-MONOMER"	"NirD"	"[NirD, nitrite reductase small subunit]"
"NIRC-MONOMER"	"NirC"	"[NirC, NirC nitrite FNT transporter]"
"PROTEIN-PII2"	"YbaI"	"[YbaI, GlnK, unmodified protein PII 2, [protein PII2], PII2, nitrogen regulatory protein GlnK, nitrogen regulator PII 2]"
"PROTEIN-PII"	"GlnB"	"[GlnB, [protein PII], unmodified PII, PII, regulatory protein P-II; regulation of nitrogen metabolism and fatty acid biosynthesis]"
"EG11133-MONOMER"	"NlpC"	"[NlpC]"
"G6111-MONOMER"	"YafL"	"[YafL, C40 family non-peptidase homologue]"
"G7409-MONOMER"	"PncC"	"[PncC, YgaD]"
"EG11580-MONOMER"	"YbiB"	"[YbiB]"
"EG11320-MONOMER"	"YbaD"	"[YbaD, NrdR]"
"EG12119-MONOMER"	"YchJ"	"[YchJ]"
"EG11191-MONOMER"	"YicB"	"[YicB, Ttk, SlmA]"
"EG12158-MONOMER"	"YaiD"	"[YaiD, RdgC]"
"EG12048-MONOMER"	"NdpA"	"[NdpA, YejK]"
"NUCLEOSIDE-DIP-KIN-MONOMER"	"Ndk"	"[Ndk]"
"G6337-MONOMER"	"Rnk"	"[Rnk]"
"EG12159-MONOMER"	"PpnP"	"[PpnP, YaiE]"
"EG11298-MONOMER"	"YhdE"	"[YhdE]"
"EG10572-MONOMER"	"MazG"	"[MazG]"
"EG11035-MONOMER"	"NupA"	"[NupA, Tsx, nucleoside channel; receptor of phage T6 and colicin K]"
"NUPC-MONOMER"	"Cru"	"[Cru, NupC, NupC nucleoside NUP transporter]"
"NUPG-MONOMER"	"NupG"	"[NupG, NupG nucleoside MFS transporter]"
"EG12373-MONOMER"	"PpnN"	"[PpnN, YgdH]"
"G6699-MONOMER"	"YzzL"	"[YzzL, UspF, YnaF]"
"G6240-MONOMER"	"YajQ"	"[YajQ]"
"EG10416-MONOMER"	"GrpE"	"[GrpE, heat shock protein GrpE]"
"G6550-MONOMER"	"YmdB"	"[YmdB]"
"ACSERLYA-MONOMER"	"Ssi5"	"[Ssi5, CysK]"
"EG12274-MONOMER"	"YiaH"	"[YiaH, WecH]"
"EG11424-MONOMER"	"WaaL"	"[WaaL, RfaL]"
"O-SUCCINYLBENZOATE-COA-SYN-MONOMER"	"MenC"	"[MenC]"
"O-SUCCINYLBENZOATE-COA-LIG-MONOMER"	"MenE"	"[MenE]"
"O-SUCCHOMOSERLYASE-MONOMER"	"MetB"	"[MetB]"
"G7864-MONOMER"	"YtfB"	"[YtfB]"
"EG11441-MONOMER"	"OpdA"	"[OpdA, PrlC]"
"EG11004-MONOMER"	"Tlp"	"[Tlp, PtrB, protease II, OpdB]"
"OPPA-MONOMER"	"OppA"	"[OppA]"
"G7842-MONOMER"	"YjeR"	"[YjeR, Orn]"
"CHAINF-MONOMER"	"ArgF"	"[ArgF, ornithine carbamoyltransferase chain F]"
"CHAINI-MONOMER"	"ArgI"	"[ArgI, ornithine carbamoyltransferase chain I]"
"ORNDECARBOX-BIO-MONOMER"	"SpeC"	"[SpeC]"
"ORNDECARBOXDEG-MONOMER"	"SpeF"	"[SpeF]"
"OROPRIBTRANS-MONOMER"	"PyrE"	"[PyrE]"
"OROTPDECARB-MONOMER"	"PyrF"	"[PyrF]"
"G6756-MONOMER"	"OrtT"	"[OrtT, YdcX]"
"EG11182-MONOMER"	"YhfA"	"[YhfA]"
"PROP-MONOMER"	"ProP proline/betaine MFS transporter"	"[ProP proline/betaine MFS transporter, ProP, proline permease II, proline porter II]"
"EG11885-MONOMER"	"MdoA"	"[MdoA, MdoG, OpgG]"
"EG11886-MONOMER"	"OpgH"	"[OpgH, MdoA, MdoH, OPG glycosyltransferase]"
"EG10680-MONOMER"	"OsmC"	"[OsmC, osmotically inducible protein]"
"EG10679-MONOMER"	"OsmB"	"[OsmB]"
"EG10044-MONOMER"	"Anr"	"[Anr, OsmE]"
"EG11009-MONOMER"	"WeeA"	"[WeeA, Toc, RefI, MukA, MtcB, TolC]"
"G7642-MONOMER"	"LpoA"	"[LpoA, YraM]"
"G6565-MONOMER"	"LpoB"	"[LpoB, YcfM]"
"G7837-MONOMER"	"YjeL"	"[YjeL, Blc, outer membrane lipoprotein (lipocalin)]"
"G6465-MONOMER"	"YzzV"	"[YzzV, LplA, LolA, p20, periplasmic chaperone, effects translocation of lipoproteins from inner membrane to outer]"
"EG11293-MONOMER"	"YchC"	"[YchC, LolB, HemM, outer membrane lipoprotein, localization of lipoproteins in the outer membrane]"
"RCSF-MONOMER"	"RcsF"	"[RcsF, RcsF outer membrane lipoprotein - activates the Rcs pathway during envelope stress]"
"G6881-MONOMER"	"SlyB"	"[SlyB]"
"EG12875-MONOMER"	"YbhC"	"[YbhC]"
"MONOMER0-341"	"PldA"	"[PldA, OMPLA, Outer Membrane Phospholipase A]"
"G7107-MONOMER"	"Wza"	"[Wza]"
"EG10669-MONOMER"	"Tut"	"[Tut, Con, TolG, OmpA, outer membrane protein II*, polypeptide II*, protein II*, outer membrane protein D, outer membrane protein 3a, outer membrane protein 0-11, outer membrane protein B]"
"EG10670-MONOMER"	"Par"	"[Par, MeoA, outer membrane protein A<sub>2</sub>, outer membrane protein Ib, outer membrane protein 4, outer membrane protein 0-8, OmpC]"
"EG10671-MONOMER"	"NfxB"	"[NfxB, TolF, Cry, CmlB, outer membrane protein F, colB, outer membrane protein A<sub>1</sub>, outer membrane protein 1a, outer membrane protein 4, outer membrane protein b, outer membrane protein 0-9, OmpF]"
"G6866-MONOMER"	"GusC"	"[GusC, UidC]"
"G6657-MONOMER"	"OmpG"	"[OmpG]"
"G6700-MONOMER"	"YnaG"	"[YnaG, OmpN]"
"MONOMER0-282"	"OmpE"	"[OmpE, outer membrane pore protein E (E,Ic,NmpAB), PhoE, outer membrane phosphoporin]"
"EG10673-MONOMER"	"OmpT"	"[OmpT, omptin, protease 7]"
"G6093-MONOMER"	"YzzN"	"[YzzN, YzzY, EcfK, YaeT]"
"G7320-MONOMER"	"YfgL"	"[YfgL]"
"EG10658-MONOMER"	"DapX"	"[DapX, NlpB, lipoprotein-34]"
"G7352-MONOMER"	"EcfD"	"[EcfD, YfiO]"
"EG10952-MONOMER"	"SmqA"	"[SmqA, small membrane protein A, BamE, SmpA]"
"EG11124-MONOMER"	"YciD"	"[YciD, OmpW]"
"EG12117-MONOMER"	"YbiG"	"[YbiG, OmpP, OmpX]"
"G6210-MONOMER"	"YaiO"	"[YaiO]"
"EG12288-MONOMER"	"YiaT"	"[YiaT]"
"G7236-MONOMER"	"YfdU"	"[YfdU, Oxc]"
"G6708-MONOMER"	"YdbN"	"[YdbN, PaaZ, MaoC]"
"G6783-MONOMER"	"PdeO"	"[PdeO, YddU, Dos, DosP, c-di-GMP phosphodiesterase, heme-regulated]"
"ABGT-MONOMER"	"YdaH"	"[YdaH, AbgT]"
"G6670-MONOMER"	"YdaJ"	"[YdaJ, AbgA]"
"G6669-MONOMER"	"YdaI"	"[YdaI, AbgB]"
"EG10021-MONOMER"	"YjiA"	"[YjiA]"
"EG11161-MONOMER"	"YggC"	"[YggC]"
"EG10611-MONOMER"	"Mrp"	"[Mrp]"
"PALMITOTRANS-MONOMER"	"LpxP"	"[LpxP, Ddg]"
"EG12211-MONOMER"	"PanZ"	"[PanZ, PanM, LivL, YhhK]"
"PANTEPADENYLYLTRAN-MONOMER"	"YicA"	"[YicA, KdtB, CoaD, PPAT]"
"PANTOTHENATE-KIN-MONOMER"	"Rts"	"[Rts, PanK, CoaA]"
"PANTOATE-BETA-ALANINE-LIG-MONOMER"	"PanC"	"[PanC]"
"PANF-MONOMER"	"PanF"	"[PanF, PanF sodium/pantothenate SSS transporter]"
"G6330-MONOMER"	"YbdM"	"[YbdM]"
"G6531-MONOMER"	"YcdS"	"[YcdS, HmsH, PgaA]"
"G7265-MONOMER"	"YfeW"	"[YfeW, PBP4B]"
"EG11941-MONOMER"	"YjcF"	"[YjcF]"
"EG11132-MONOMER"	"PpsR"	"[PpsR, YdiA]"
"EG12138-MONOMER"	"YaeK"	"[YaeK, YaeF]"
"EG11676-MONOMER"	"ClpQ"	"[ClpQ, YiiC, HtpO, HslV]"
"EG10695-MONOMER"	"PepD"	"[PepD, PepH]"
"EG11920-MONOMER"	"PepE"	"[PepE, peptidase E, a dipeptidase where amino-terminal residue is aspartate]"
"EG12254-MONOMER"	"YhjJ"	"[YhjJ]"
"EG11862-MONOMER"	"YiiI"	"[YiiI, FrvX]"
"EG11549-MONOMER"	"PepT"	"[PepT]"
"SBMA-MONOMER"	"SbmA"	"[SbmA]"
"EG10761-MONOMER"	"Uar"	"[Uar, SueB, PrfA]"
"EG10762-MONOMER"	"SupK"	"[SupK, PrfB, RF2]"
"EG12114-MONOMER"	"Tos"	"[Tos, MiaD, PrfC]"
"EG11440-MONOMER"	"Fms"	"[Fms, Def]"
"EG12867-MONOMER"	"YaiH"	"[YaiH, AmpH, penicillin-binding protein, DD-carboxypeptidase/DD-endopeptidase AmpH]"
"EG10202-MONOMER"	"DacB"	"[DacB, D-alanyl-D-alanine carboxypeptidase DacB, PBP4, penicillin-binding protein 4]"
"G6892-MONOMER"	"YdhO"	"[YdhO]"
"EG10013-MONOMER"	"YebA"	"[YebA]"
"EG12015-MONOMER"	"YohB"	"[YohB, PbpG, PBP7, PBP8, penicillin-binding protein 7]"
"G7147-MONOMER"	"YeiV"	"[YeiV, Spr]"
"EG10580-MONOMER"	"MepA"	"[MepA]"
"EG10341-MONOMER"	"Sep"	"[Sep, PbpB, FtsI, PBP3, essential cell division protein FtsI, penicillin-binding protein 3]"
"EG10606-MONOMER"	"PbpA"	"[PbpA, MrdA, PBP2, penicillin-binding protein 2]"
"EG10748-MONOMER"	"PonA"	"[PonA, MrcA, PBP1a, penicillin binding protein 1a]"
"EG10605-MONOMER"	"PonB"	"[PonB, PbpF, PBP1B, PBP1Bs, MrcB]"
"G7668-MONOMER"	"Mgt"	"[Mgt, YrbM, MtgA]"
"G7322-MONOMER"	"YfgN"	"[YfgN, PbpC, PBP1C]"
"EG10684-MONOMER"	"ExcC"	"[ExcC, protein 21K, Pal - outer membrane lipoprotein of the Tol-Pal system]"
"EG10212-MONOMER"	"Dcp"	"[Dcp, dipeptidyl carboxypeptidase II]"
"G7350-MONOMER"	"PatZ"	"[PatZ, Pka, YfiQ]"
"EG10757-MONOMER"	"Rot"	"[Rot, RotA, PpiA, rotamase A]"
"EG10758-MONOMER"	"PpiB"	"[PpiB, rotamase B]"
"EG12352-MONOMER"	"PpiC"	"[PpiC, Par10, parvulin, rotamase C]"
"G7716-MONOMER"	"YzzS"	"[YzzS, FkpA]"
"EG11080-MONOMER"	"YaaD"	"[YaaD, FkpB, SlpA]"
"EG10985-MONOMER"	"SurA"	"[SurA, PPIase]"
"EG10785-MONOMER"	"Rap"	"[Rap, Pth]"
"EG12354-MONOMER"	"ArfB"	"[ArfB, YaeJ]"
"EG11399-MONOMER"	"YhhD"	"[YhhD, YhiC, HdeB, 10K-L protein]"
"G7767-MONOMER"	"YhhR"	"[YhhR, DcrB, periplasmic protein involved in bacteriophage sensitivity]"
"EG11391-MONOMER"	"OsmY"	"[OsmY]"
"EG10455-MONOMER"	"Skp"	"[Skp, OmpH, HlpA, HLP-I]"
"G6104-MONOMER"	"Ivy"	"[Ivy, YkfE]"
"G6242-MONOMER"	"YbaU"	"[YbaU, PpiD]"
"CCME-MONOMER"	"YejS"	"[YejS]"
"NAPC-MONOMER"	"YejX"	"[YejX, NapC, cytochrome c-type protein]"
"NAPB-MONOMER"	"YejY"	"[YejY, NapB, cytochrome c-type protein]"
"NAPA-MONOMER"	"YojE"	"[YojE, YojC, YojD, NapA, large subunit of periplasmic nitrate reductase, molybdoprotein]"
"CYTOCHROMEC-MONOMER"	"YjcI"	"[YjcI, NrfB]"
"APPA-MONOMER"	"AppA"	"[AppA]"
"G6470-MONOMER"	"YcaL"	"[YcaL]"
"G7816-MONOMER"	"CpxP"	"[CpxP, YiiO]"
"EG11514-MONOMER"	"OssB"	"[OssB, GltF]"
"G7139-MONOMER"	"RcnB"	"[RcnB, YohN]"
"G7059-MONOMER"	"YedY"	"[YedY, MsrP]"
"G7060-MONOMER"	"YedZ"	"[YedZ, MsrQ]"
"TORT-MONOMER"	"YccH"	"[YccH, TorT]"
"G7682-MONOMER"	"HhoA"	"[HhoA, DegQ]"
"EG10463-MONOMER"	"Ptd"	"[Ptd, protease Do, HtrA, DegP]"
"TREHALAPERI-MONOMER"	"Tre"	"[Tre, OsmA, TreA]"
"G7645-MONOMER"	"YraQ"	"[YraQ]"
"EG10011-MONOMER"	"YaaA"	"[YaaA, protein that reduces intracellular iron levels under peroxide stress]"
"G6522-MONOMER"	"YcdL"	"[YcdL, RutB]"
"EG11825-MONOMER"	"YddE"	"[YddE]"
"MONOMER0-2726"	"YeiW"	"[YeiW]"
"G6618-MONOMER"	"YcgN"	"[YcgN]"
"EG12023-MONOMER"	"YohJ"	"[YohJ]"
"G6981-MONOMER"	"YeaQ"	"[YeaQ]"
"G6624-MONOMER"	"Tag"	"[Tag, YmgE]"
"EG11516-MONOMER"	"YcgB"	"[YcgB]"
"HEMX-MONOMER"	"HemX"	"[HemX]"
"EG12024-MONOMER"	"YohK"	"[YohK]"
"G6616-MONOMER"	"YcgL"	"[YcgL]"
"EG12444-MONOMER"	"YcfJ"	"[YcfJ]"
"G6614-MONOMER"	"YcgJ"	"[YcgJ]"
"EG11217-MONOMER"	"YjjD"	"[YjjD, CreA, conserved protein CreA]"
"G7828-MONOMER"	"YjdI"	"[YjdI]"
"G7394-MONOMER"	"YgaT"	"[YgaT, CsiD]"
"G6250-MONOMER"	"YbaY"	"[YbaY]"
"EG12391-MONOMER"	"YdiE"	"[YdiE, conserved protein YdiE]"
"G6703-MONOMER"	"YdbH"	"[YdbH]"
"MONOMER0-2684"	"YpeB"	"[YpeB]"
"EG12271-MONOMER"	"YiaD"	"[YiaD]"
"G6612-MONOMER"	"YmgG"	"[YmgG]"
"EG12703-MONOMER"	"YccJ"	"[YccJ]"
"MONOMER0-2827"	"YibV"	"[YibV]"
"EG11769-MONOMER"	"YbbC"	"[YbbC]"
"EG11520-MONOMER"	"YhhH"	"[YhhH]"
"G6611-MONOMER"	"YmgD"	"[YmgD]"
"MONOMER0-2828"	"YjbT"	"[YjbT]"
"G7120-MONOMER"	"YegZ"	"[YegZ, putative protein fragment]"
"EG10776-MONOMER"	"Cog"	"[Cog, PspA, regulatory protein for the phage shock operon, protects membrane integrity]"
"EG10777-MONOMER"	"PspB"	"[PspB, phage shock protein B / antitoxin of a putative PspC-PspB toxin-antitoxin pair]"
"EG10778-MONOMER"	"PspC"	"[PspC]"
"EG10779-MONOMER"	"PspD"	"[PspD]"
"EG11933-MONOMER"	"YjbO"	"[YjbO, PspG]"
