"Object ID"	"Primary Name"	"Synonyms"
"MYRPALMTRAN-RXN"	"MYRISTOYLACYLTRAN-ENZRXN"	"[MYRISTOYLACYLTRAN-ENZRXN]"
"RXN-9662"	"ENZRXN0-7443"	"[ENZRXN0-7443]"
"RXN-17017"	"ENZRXN0-7989"	"[ENZRXN0-7989]"
"RXN-17393"	"ENZRXN0-8098"	"[ENZRXN0-8098]"
"RXN-16660"	"ENZRXN0-7955"	"[ENZRXN0-7955, ENZRXN0-7954]"
"RXN-16665"	"ENZRXN0-7961"	"[ENZRXN0-7961, ENZRXN0-7960, ENZRXN0-7959, ENZRXN0-7958, ENZRXN0-7957]"
"RXN-16664"	"ENZRXN0-7956"	"[ENZRXN0-7956, ENZRXN0-7953, ENZRXN0-7952, ENZRXN0-7951, ENZRXN0-7950]"
"RXN-16659"	"ENZRXN0-7970"	"[ENZRXN0-7970, ENZRXN0-7968, ENZRXN0-7380, ENZRXN0-6573]"
"RXN-16649"	"ENZRXN0-8094"	"[ENZRXN0-8094, ENZRXN0-8093, ENZRXN0-4761, ENZRXN0-4801, ENZRXN0-6586, ENZRXN0-7448, ENZRXN0-7497]"
"RXN-16650"	"ENZRXN0-7971"	"[ENZRXN0-7971, ENZRXN0-7969, ENZRXN0-6562, ENZRXN0-6563]"
"5.99.1.2-RXN"	"ENZRXN0-4041"	"[ENZRXN0-4041, ENZRXN0-3962]"
"TRANS-RXN0-611"	"ENZRXN0-8054"	"[ENZRXN0-8054, ENZRXN0-8041, ENZRXN0-8027]"
"RXN-16009"	"ENZRXN0-7965"	"[ENZRXN0-7965]"
"RXN-14473"	"ENZRXN0-7699"	"[ENZRXN0-7699]"
"NUCLEOSIDE-DIP-KIN-RXN"	"NUCLEOSIDE-DIP-KIN-ENZRXN"	"[NUCLEOSIDE-DIP-KIN-ENZRXN]"
"NUCLEOTIDE-PYROPHOSPHATASE-RXN"	"ENZRXN0-1201"	"[ENZRXN0-1201]"
"DNA-DIRECTED-RNA-POLYMERASE-RXN"	"ENZRXN0-6216"	"[ENZRXN0-6216]"
"TRANS-RXN0-468"	"ENZRXN0-7458"	"[ENZRXN0-7458]"
"RXN0-7199"	"ENZRXN0-8229"	"[ENZRXN0-8229, ENZRXN0-8210, ENZRXN0-8194]"
"TRANS-RXN-108"	"TRANS-ENZRXN-28"	"[TRANS-ENZRXN-28]"
"RXN0-7201"	"ENZRXN0-8231"	"[ENZRXN0-8231, ENZRXN0-8212, ENZRXN0-8193]"
"RXN0-7200"	"ENZRXN0-8230"	"[ENZRXN0-8230, ENZRXN0-8211, ENZRXN0-8192]"
"RXN-17013"	"ENZRXN0-7995"	"[ENZRXN0-7995]"
"RXN-17020"	"ENZRXN0-7992"	"[ENZRXN0-7992]"
"RXN-17012"	"ENZRXN0-7994"	"[ENZRXN0-7994]"
"2.3.1.179-RXN"	"ENZRXN-15101"	"[ENZRXN-15101]"
"PALMITOTRANS-RXN"	"PALMITOTRANS-ENZRXN"	"[PALMITOTRANS-ENZRXN]"
"RXN-10661"	"ENZRXN-16659"	"[ENZRXN-16659]"
"RXN-9550"	"ENZRXN0-7206"	"[ENZRXN0-7206]"
"RXN-9663"	"ENZRXN0-7444"	"[ENZRXN0-7444]"
"RXN-17018"	"ENZRXN0-7990"	"[ENZRXN0-7990]"
"3.4.11.9-RXN"	"ENZRXN0-4481"	"[ENZRXN0-4481]"
"TRANS-RXN-205A"	"TRANS-ENZRXN-30"	"[TRANS-ENZRXN-30]"
"3.4.21.89-RXN"	"ENZRXN0-3941"	"[ENZRXN0-3941]"
"3.4.11.2-RXN"	"ENZRXN0-4461"	"[ENZRXN0-4461]"
"3.4.11.18-RXN"	"ENZRXN0-3801"	"[ENZRXN0-3801]"
"3.4.11.1-RXN"	"ENZRXN0-4441"	"[ENZRXN0-4441]"
"3.2.1.17-RXN"	"ENZRXN0-6489"	"[ENZRXN0-6489]"
"RXN0-5190"	"ENZRXN0-6534"	"[ENZRXN0-6534, ENZRXN0-6445, ENZRXN0-6444, ENZRXN0-6443, ENZRXN0-6442, ENZRXN0-6280, ENZRXN0-6279]"
"RXN-16938"	"ENZRXN0-3507"	"[ENZRXN0-3507, NACMURLALAAMI2-ENZRXN, NACMURLALAAMI1-ENZRXN]"
"ALKAPHOSPHA-RXN"	"ENZRXN0-7757"	"[ENZRXN0-7757]"
"ACID-PHOSPHATASE-RXN"	"APHA-ENZRXN"	"[APHA-ENZRXN]"
"DEPHOSICITDEHASE-RXN"	"ICITDEHDEPHOSPH-ENZRXN"	"[ICITDEHDEPHOSPH-ENZRXN]"
"URITRANS-RXN"	"URITRANS-ENZRXN"	"[URITRANS-ENZRXN]"
"RXN-11484"	"ENZRXN-17865"	"[ENZRXN-17865]"
"RXN-11483"	"ENZRXN-17864"	"[ENZRXN-17864]"
"RXN-11482"	"ENZRXN-17872"	"[ENZRXN-17872]"
"RXN0-6478"	"ENZRXN0-7366"	"[ENZRXN0-7366]"
"RXN0-6485"	"ENZRXN0-7372"	"[ENZRXN0-7372]"
"RXN0-5195"	"ENZRXN0-6287"	"[ENZRXN0-6287]"
"TRANS-RXN0-181"	"ENZRXN0-2321"	"[ENZRXN0-2321]"
"RXN0-3182"	"ENZRXN0-8003"	"[ENZRXN0-8003, ENZRXN0-8002]"
"RXN0-3364"	"ENZRXN0-4601"	"[ENZRXN0-4601]"
"ALCOHOL-DEHYDROG-GENERIC-RXN"	"ENZRXN0-7583"	"[ENZRXN0-7583, ALCOHOL-DEHYDROG-ENZRXN]"
"RXN-9597"	"ENZRXN-18098"	"[ENZRXN-18098]"
"3.4.24.55-RXN"	"ENZRXN0-4341"	"[ENZRXN0-4341]"
"3.4.21.87-RXN"	"ENZRXN0-6305"	"[ENZRXN0-6305]"
"RXN0-3221"	"ENZRXN0-7557"	"[ENZRXN0-7557, ENZRXN0-4361]"
"3.4.21.53-RXN"	"ENZRXN0-4263"	"[ENZRXN0-4263]"
"RXN0-5103"	"ENZRXN0-7996"	"[ENZRXN0-7996]"
"3.4.21.92-RXN"	"ENZRXN0-4564"	"[ENZRXN0-4564, ENZRXN0-4563, ENZRXN0-4562, ENZRXN0-4561]"
"RXN0-5051"	"ENZRXN0-6164"	"[ENZRXN0-6164]"
"RXN0-5052"	"ENZRXN0-7527"	"[ENZRXN0-7527, ENZRXN0-6165]"
"RXN0-5204"	"ENZRXN0-6304"	"[ENZRXN0-6304]"
"RXN0-7271"	"ENZRXN-25588"	"[ENZRXN-25588, ENZRXN0-8355]"
"5.3.4.1-RXN"	"DSBG-ENZRXN"	"[DSBG-ENZRXN, DISULISOM-ENZRXN]"
"DISULFOXRED-RXN"	"ENZRXN0-8058"	"[ENZRXN0-8058, DSBGOXRED-ENZRXN, DISULFOXRED2-ENZRXN, DISULFOXRED-ENZRXN]"
"RXN-17663"	"ENZRXN0-8128"	"[ENZRXN0-8128]"
"RXN-17652"	"ENZRXN0-8127"	"[ENZRXN0-8127]"
"3.4.21.107-RXN"	"ENZRXN0-8392"	"[ENZRXN0-8392, ENZRXN0-7999]"
"3.4.21.102-RXN"	"ENZRXN0-4321"	"[ENZRXN0-4321]"
"PNP-RXN"	"PNP-ENZRXN"	"[PNP-ENZRXN]"
"RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN"	"ENZRXN0-6537"	"[ENZRXN0-6537]"
"RXN-8638"	"ENZRXN0-6322"	"[ENZRXN0-6322]"
"RXN-12104"	"ENZRXN0-7456"	"[ENZRXN0-7456]"
"FLAVONADPREDUCT-RXN"	"FLAVONADPREDUCT-ENZRXN"	"[FLAVONADPREDUCT-ENZRXN]"
"RXN-12275"	"ENZRXN-19150"	"[ENZRXN-19150]"
"RXN0-267"	"ENZRXN0-7383"	"[ENZRXN0-7383]"
"THIOREDOXIN-REDUCT-NADPH-RXN"	"THIOREDOXIN-REDUCT-NADPH-ENZRXN"	"[THIOREDOXIN-REDUCT-NADPH-ENZRXN]"
"RXN0-6385"	"ENZRXN0-7319"	"[ENZRXN0-7319]"
"RXN0-5361"	"ENZRXN0-6524"	"[ENZRXN0-6524]"
"RXN0-4223"	"ENZRXN0-7964"	"[ENZRXN0-7964, ENZRXN0-7892, ENZRXN0-5584]"
"CYCPHOSDIESTER-RXN"	"CYCPHOSDIESTER-ENZRXN"	"[CYCPHOSDIESTER-ENZRXN]"
"3-NUCLEOTID-RXN"	"ENZRXN0-7769"	"[ENZRXN0-7769, ENZRXN0-5182, 3-NUCLEOTID-ENZRXN]"
"5-NUCLEOTID-RXN"	"ENZRXN0-7768"	"[ENZRXN0-7768, ENZRXN0-6193, ENZRXN0-5241, ENZRXN0-5181, 5-NUCLEOTID-ENZRXN]"
"3.2.2.23-RXN"	"ENZRXN-2005"	"[ENZRXN-2005]"
"3.1.26.4-RXN"	"ENZRXN0-5521"	"[ENZRXN0-5521, ENZRXN0-5501]"
"TRANS-RXN0-607"	"ENZRXN0-8051"	"[ENZRXN0-8051, ENZRXN0-8038, ENZRXN0-8022]"
"TRANS-RXN0-606"	"ENZRXN0-8050"	"[ENZRXN0-8050, ENZRXN0-8037, ENZRXN0-8021]"
"RXN-18678"	"ENZRXN0-8365"	"[ENZRXN0-8365]"
"3.1.11.6-RXN"	"ENZRXN0-8312"	"[ENZRXN0-8312, ENZRXN0-6300]"
"RXN0-5021"	"ENZRXN0-6141"	"[ENZRXN0-6141]"
"3.1.21.2-RXN"	"ENZRXN0-8382"	"[ENZRXN0-8382, ENZRXN-2000]"
"2.7.7.8-RXN"	"ENZRXN0-5441"	"[ENZRXN0-5441]"
"RXN0-6527"	"ENZRXN0-7396"	"[ENZRXN0-7396]"
"RXN-11361"	"ENZRXN-15056"	"[ENZRXN-15056]"
"RXN0-7189"	"ENZRXN0-8135"	"[ENZRXN0-8135]"
"TRANS-RXN0-608"	"ENZRXN0-8052"	"[ENZRXN0-8052, ENZRXN0-8039, ENZRXN0-8023]"
"SUGAR-PHOSPHATASE-RXN"	"ENZRXN0-8147"	"[ENZRXN0-8147, ENZRXN0-6267, ENZRXN0-6262, ENZRXN0-6254, ENZRXN0-5981]"
"RXN0-7208"	"ENZRXN0-8237"	"[ENZRXN0-8237, ENZRXN0-8218, ENZRXN0-8199]"
"RXN0-7209"	"ENZRXN0-8238"	"[ENZRXN0-8238, ENZRXN0-8219, ENZRXN0-8200]"
"RXN0-4261"	"ENZRXN0-6146"	"[ENZRXN0-6146, ENZRXN0-6150, ENZRXN0-5621]"
"DIHYDROFOLATEREDUCT-RXN"	"ENZRXN0-3061"	"[ENZRXN0-3061, DIHYDROFOLATEREDUCT-ENZRXN]"
"RXN-9789"	"ENZRXN0-6599"	"[ENZRXN0-6599]"
"3.4.11.4-RXN"	"ENZRXN0-4421"	"[ENZRXN0-4421]"
"TRANS-RXN0-267"	"ENZRXN0-7831"	"[ENZRXN0-7831, ENZRXN0-7830, ENZRXN0-6508]"
"RXN0-7204"	"ENZRXN0-8234"	"[ENZRXN0-8234, ENZRXN0-8215, ENZRXN0-8197]"
"TRNA-CYTIDYLYLTRANSFERASE-RXN"	"ENZRXN0-1606"	"[ENZRXN0-1606]"
"3.1.13.5-RXN"	"ENZRXN0-5101"	"[ENZRXN0-5101]"
"3.1.26.11-RXN"	"ENZRXN0-8359"	"[ENZRXN0-8359]"
"RXN0-6480"	"ENZRXN0-7369"	"[ENZRXN0-7369]"
"RXN0-4222"	"ENZRXN0-5583"	"[ENZRXN0-5583]"
"RXN0-6479"	"ENZRXN0-7368"	"[ENZRXN0-7368, ENZRXN0-7367]"
"RXN0-6483"	"ENZRXN0-7375"	"[ENZRXN0-7375, ENZRXN0-7373]"
"3.1.26.5-RXN"	"ENZRXN0-1981"	"[ENZRXN0-1981]"
"RXN0-6481"	"ENZRXN0-7370"	"[ENZRXN0-7370]"
"RXN0-6484"	"ENZRXN0-7376"	"[ENZRXN0-7376, ENZRXN0-7374]"
"RXN0-6482"	"ENZRXN0-7371"	"[ENZRXN0-7371]"
"ALANINE--TRNA-LIGASE-RXN"	"ALAS-ENZRXN"	"[ALAS-ENZRXN]"
"ARGININE--TRNA-LIGASE-RXN"	"ARGS-ENZRXN"	"[ARGS-ENZRXN]"
"CYSTEINE--TRNA-LIGASE-RXN"	"CYSS-ENZRXN"	"[CYSS-ENZRXN]"
"GLUTAMINE--TRNA-LIGASE-RXN"	"GLNS-ENZRXN"	"[GLNS-ENZRXN]"
"GLURS-RXN"	"GLURS-ENZRXN"	"[GLURS-ENZRXN]"
"GLYCINE--TRNA-LIGASE-RXN"	"GLYS-ENZRXN"	"[GLYS-ENZRXN]"
"HISTIDINE--TRNA-LIGASE-RXN"	"HISS-ENZRXN"	"[HISS-ENZRXN]"
"ISOLEUCINE--TRNA-LIGASE-RXN"	"ILES-ENZRXN"	"[ILES-ENZRXN]"
"LEUCINE--TRNA-LIGASE-RXN"	"LEUS-ENZRXN"	"[LEUS-ENZRXN]"
"PHENYLALANINE--TRNA-LIGASE-RXN"	"PHES-ENZRXN"	"[PHES-ENZRXN]"
"PROLINE--TRNA-LIGASE-RXN"	"PROS-ENZRXN"	"[PROS-ENZRXN]"
"RXN0-2161"	"ENZRXN0-2981"	"[ENZRXN0-2981]"
"SERINE--TRNA-LIGASE-RXN"	"SERS-ENZRXN"	"[SERS-ENZRXN]"
"THREONINE--TRNA-LIGASE-RXN"	"THRS-ENZRXN"	"[THRS-ENZRXN]"
"TYROSINE--TRNA-LIGASE-RXN"	"TYRS-ENZRXN"	"[TYRS-ENZRXN]"
"VALINE--TRNA-LIGASE-RXN"	"VALS-ENZRXN"	"[VALS-ENZRXN]"
"3.4.23.43-RXN"	"ENZRXN0-4641"	"[ENZRXN0-4641]"
"RXN0-5330"	"NADH-DHII-ENZRXN"	"[NADH-DHII-ENZRXN]"
"UDPSUGARHYDRO-RXN"	"UDPSUGARHYDRO-ENZRXN"	"[UDPSUGARHYDRO-ENZRXN]"
"RXN0-2584"	"ENZRXN-2003"	"[ENZRXN-2003]"
"RXN0-1281"	"ENZRXN0-1563"	"[ENZRXN0-1563, ENZRXN0-1562, ENZRXN0-1561]"
"RXN-11841"	"ENZRXN0-3781"	"[ENZRXN0-3781]"
"RXN-11835"	"ENZRXN0-2464"	"[ENZRXN0-2464]"
"RXN-11842"	"ENZRXN0-6364"	"[ENZRXN0-6364]"
"RXN0-2023"	"ENZRXN0-2584"	"[ENZRXN0-2584]"
"RXN0-7068"	"ENZRXN0-7779"	"[ENZRXN0-7779]"
"RXN0-7253"	"ENZRXN0-8321"	"[ENZRXN0-8321]"
"TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN"	"ENZRXN0-3782"	"[ENZRXN0-3782]"
"RXN-11833"	"ENZRXN0-2521"	"[ENZRXN0-2521]"
"RXN-11839"	"ENZRXN0-3783"	"[ENZRXN0-3783]"
"RXN-11840"	"ENZRXN0-3784"	"[ENZRXN0-3784]"
"RXN-16381"	"ENZRXN0-7916"	"[ENZRXN0-7916]"
"RXN-7716"	"ENZRXN0-1304"	"[ENZRXN0-1304]"
"RXN0-7090"	"ENZRXN0-7832"	"[ENZRXN0-7832]"
"BIOTINLIG-RXN"	"BIOTINLIG-ENZRXN"	"[BIOTINLIG-ENZRXN]"
"BIOTIN-CARBOXYL-RXN"	"BIOTIN-CARBOXYL-ENZRXN"	"[BIOTIN-CARBOXYL-ENZRXN]"
"RXN-14391"	"ENZRXN0-7305"	"[ENZRXN0-7305]"
"DNA-LIGASE-NAD+-RXN"	"ENZRXN0-2702"	"[ENZRXN0-2702, ENZRXN0-2701]"
"GSDEADENYLATION-RXN"	"GSDEADENYLATION-ENZRXN"	"[GSDEADENYLATION-ENZRXN]"
"GSADENYLATION-RXN"	"GSADENYLATION-ENZRXN"	"[GSADENYLATION-ENZRXN]"
"GCVT-RXN"	"GCVT-ENZRXN"	"[GCVT-ENZRXN]"
"RXN-8629"	"ENZRXN0-6327"	"[ENZRXN0-6327]"
"1.8.1.4-RXN"	"ENZRXN0-6494"	"[ENZRXN0-6494]"
"RXN0-5098"	"ENZRXN0-6201"	"[ENZRXN0-6201]"
"RXN0-20"	"ENZRXN0-21"	"[ENZRXN0-21]"
"RXN-17362"	"ENZRXN0-2710"	"[ENZRXN0-2710]"
"RXN0-6999"	"ENZRXN0-7401"	"[ENZRXN0-7401]"
"RXN0-7000"	"ENZRXN0-7596"	"[ENZRXN0-7596]"
"3.1.3.16-RXN"	"ENZRXN0-1631"	"[ENZRXN0-1631, ENZRXN0-1629]"
"RXN0-6726"	"ENZRXN0-7482"	"[ENZRXN0-7482]"
"3.5.1.88-RXN"	"ENZRXN0-3802"	"[ENZRXN0-3802]"
"RXN0-7078"	"ENZRXN0-7790"	"[ENZRXN0-7790]"
"PROTEIN-KINASE-RXN"	"ENZRXN0-6515"	"[ENZRXN0-6515, ENZRXN0-6362]"
"2.1.1.63-RXN"	"ENZRXN0-1604"	"[ENZRXN0-1604, ENZRXN0-1603]"
"MCPMETEST-RXN"	"MCPMETEST-ENZRXN"	"[MCPMETEST-ENZRXN]"
"CHEBDEAMID-RXN"	"CHEBDEAMID-ENZRXN"	"[CHEBDEAMID-ENZRXN]"
"RXN0-7160"	"ENZRXN0-8004"	"[ENZRXN0-8004]"
"RXN-8668"	"ENZRXN0-962"	"[ENZRXN0-962]"
"1.8.4.12-RXN"	"ENZRXN0-963"	"[ENZRXN0-963]"
"PEPTIDYLPROLYL-ISOMERASE-RXN"	"ENZRXN0-6275"	"[ENZRXN0-6275, ENZRXN0-6147, ENZRXN0-6144, ENZRXN0-2901, ENZRXN0-2708, ENZRXN0-2707, ENZRXN0-2706, ENZRXN0-2704, ENZRXN0-2703]"
"PROTEIN-TYROSINE-PHOSPHATASE-RXN"	"ENZRXN0-6246"	"[ENZRXN0-6246, ENZRXN0-2573, ENZRXN0-1632, ENZRXN0-1630]"
"3.4.19.12-RXN"	"ENZRXN0-6399"	"[ENZRXN0-6399]"
"RXN0-1132"	"ENZRXN0-1306"	"[ENZRXN0-1306]"
"RXN-9788"	"ENZRXN0-6600"	"[ENZRXN0-6600, ENZRXN-19527]"
"RXN-18388"	"ENZRXN-25457"	"[ENZRXN-25457]"
"RXN-18709"	"ENZRXN-25688"	"[ENZRXN-25688]"
"RXN-18708"	"ENZRXN-25687"	"[ENZRXN-25687]"
"ACETALD-DEHYDROG-RXN"	"MHPF-ENZRXN"	"[MHPF-ENZRXN, ACETALD-DEHYDROG-ENZRXN]"
"RXN0-3962"	"ENZRXN0-5381"	"[ENZRXN0-5381]"
"ACETATEKIN-RXN"	"GARTSIDE-ENZRXN"	"[GARTSIDE-ENZRXN, ACETATEKINA-ENZRXN]"
"ACETATE--COA-LIGASE-RXN"	"ACS-ENZRXN"	"[ACS-ENZRXN]"
"TRANS-RXN0-571"	"ENZRXN0-7782"	"[ENZRXN0-7782]"
"RXN0-1981"	"ENZRXN0-2523"	"[ENZRXN0-2523]"
"ACETOACETYL-COA-TRANSFER-RXN"	"ENZRXN0-2778"	"[ENZRXN0-2778, ACETOACETYL-COA-TRANSFER-ENZRXN]"
"TRANS-RXN0-281"	"ENZRXN0-7591"	"[ENZRXN0-7591]"
"RXN-17799"	"ENZRXN0-8289"	"[ENZRXN0-8289, ENZRXN0-8283]"
"RXN-17795"	"ENZRXN0-8290"	"[ENZRXN0-8290, ENZRXN0-8284]"
"RXN-17791"	"ENZRXN0-8291"	"[ENZRXN0-8291, ENZRXN0-8285]"
"2.3.1.180-RXN"	"3-OXOACYL-ACP-COA-SYNTHIII-ENZRXN"	"[3-OXOACYL-ACP-COA-SYNTHIII-ENZRXN]"
"RXN0-5055"	"ACETYL-COA-CARBOXYLTRANSFER-ENZRXN"	"[ACETYL-COA-CARBOXYLTRANSFER-ENZRXN]"
"RXN0-1133"	"ENZRXN0-1307"	"[ENZRXN0-1307]"
"2.3.1.128-RXN"	"ENZRXN0-1621"	"[ENZRXN0-1621]"
"MALSYN-RXN"	"MALSYNG-ENZRXN"	"[MALSYNG-ENZRXN, MALATESYN-ENZRXN]"
"RXN0-7075"	"ENZRXN0-7781"	"[ENZRXN0-7781]"
"RXN-17787"	"ENZRXN0-8292"	"[ENZRXN0-8292, ENZRXN0-8286]"
"PHOSACETYLTRANS-RXN"	"ENZRXN0-7425"	"[ENZRXN0-7425, PHOSACETYLTRANS-ENZRXN]"
"SPERMACTRAN-RXN"	"SPERMACTRAN-ENZRXN"	"[SPERMACTRAN-ENZRXN]"
"RXN0-7165"	"ENZRXN0-8091"	"[ENZRXN0-8091]"
"PFLDEACTIV-RXN"	"PFLDEACTIV-ENZRXN"	"[PFLDEACTIV-ENZRXN]"
"ACP-S-ACETYLTRANSFER-RXN"	"ACP-S-ACETYLTRANSFER-ENZRXN"	"[ACP-S-ACETYLTRANSFER-ENZRXN]"
"MALONYL-COA-ACP-TRANSACYL-RXN"	"MALONYL-COA-ACP-TRANSACYL-ENZRXN"	"[MALONYL-COA-ACP-TRANSACYL-ENZRXN]"
"ADENINE-DEAMINASE-RXN"	"ENZRXN0-2583"	"[ENZRXN0-2583]"
"TRANS-RXN0-577"	"ENZRXN0-7809"	"[ENZRXN0-7809]"
"TRANS-RXN0-447"	"ENZRXN0-7337"	"[ENZRXN0-7337]"
"ADENODEAMIN-RXN"	"ADENODEAMIN-ENZRXN"	"[ADENODEAMIN-ENZRXN]"
"ADENOSINE-NUCLEOSIDASE-RXN"	"ENZRXN0-7409"	"[ENZRXN0-7409]"
"ADENPHOSPHOR-RXN"	"ENZRXN0-8335"	"[ENZRXN0-8335, ADENPHOSPHOR-ENZRXN]"
"RXN-14113"	"ENZRXN0-7649"	"[ENZRXN0-7649]"
"RXN-14513"	"ENZRXN0-7735"	"[ENZRXN0-7735]"
"325-BISPHOSPHATE-NUCLEOTIDASE-RXN"	"ENZRXN0-6576"	"[ENZRXN0-6576]"
"1.8.4.8-RXN"	"PAPSSULFOTRANS-ENZRXN"	"[PAPSSULFOTRANS-ENZRXN]"
"RXN-14126"	"ENZRXN0-7736"	"[ENZRXN0-7736, ENZRXN0-7703, ENZRXN0-7651]"
"ADENYLYLSULFKIN-RXN"	"ADENYLYLSULFKIN-ENZRXN"	"[ADENYLYLSULFKIN-ENZRXN]"
"TRANS-RXN-108A"	"TRANS-ENZRXN-108"	"[TRANS-ENZRXN-108]"
"COBINPGUANYLYLTRANS-RXN"	"COBINPGUANYLYLTRANS-ENZRXN"	"[COBINPGUANYLYLTRANS-ENZRXN]"
"RXN-8770"	"ENZRXN0-7469"	"[ENZRXN0-7469]"
"COBINAMIDEKIN-RXN"	"COBINAMIDEKIN-ENZRXN"	"[COBINAMIDEKIN-ENZRXN]"
"COBALAMIN5PSYN-RXN"	"COBALAMIN5PSYN-ENZRXN"	"[COBALAMIN5PSYN-ENZRXN]"
"AMPSYN-RXN"	"AMPSYN-ENZRXN"	"[AMPSYN-ENZRXN]"
"RXN0-6727"	"ENZRXN0-7485"	"[ENZRXN0-7485]"
"ATPSYN-RXN"	"ENZRXN0-7818"	"[ENZRXN0-7818]"
"5.1.3.20-RXN"	"ENZRXN0-5762"	"[ENZRXN0-5762]"
"RXN0-1441"	"ENZRXN0-5801"	"[ENZRXN0-5801]"
"TRANS-RXN-90"	"ENZRXN0-6606"	"[ENZRXN0-6606]"
"AGMATIN-RXN"	"AGMATIN-ENZRXN"	"[AGMATIN-ENZRXN]"
"RXN0-2162"	"ENZRXN0-6396"	"[ENZRXN0-6396]"
"RXN0-303"	"ENZRXN0-260"	"[ENZRXN0-260]"
"DARAB5PISOM-RXN"	"ENZRXN0-6149"	"[ENZRXN0-6149, DARAB5PISOM-ENZRXN]"
"GALACTUROISOM-RXN"	"GALACTUROISOM-ENZRXN"	"[GALACTUROISOM-ENZRXN]"
"GLUCUROISOM-RXN"	"GLUCUROISOM-ENZRXN"	"[GLUCUROISOM-ENZRXN]"
"MANNOSE-ISOMERASE-RXN"	"ENZRXN0-6517"	"[ENZRXN0-6517]"
"RXN-11152"	"ENZRXN0-8157"	"[ENZRXN0-8157]"
"RXN0-5229"	"ENZRXN0-6378"	"[ENZRXN0-6378]"
"TRANS-RXN0-227"	"ENZRXN0-6377"	"[ENZRXN0-6377]"
"DMK-RXN"	"DMK-ENZRXN"	"[DMK-ENZRXN]"
"4OHBENZOATE-OCTAPRENYLTRANSFER-RXN"	"4OHBENZOATE-OCTAPRENYLTRANSFER-ENZRXN"	"[4OHBENZOATE-OCTAPRENYLTRANSFER-ENZRXN]"
"ALLANTOATE-DEIMINASE-RXN"	"ENZRXN-323"	"[ENZRXN-323]"
"TREHALA-RXN"	"TREHALACYTO-ENZRXN"	"[TREHALACYTO-ENZRXN, TREHALAPERI-ENZRXN]"
"TREHALOSEPHOSPHA-RXN"	"TREHALOSEPHOSPHASYN-ENZRXN"	"[TREHALOSEPHOSPHASYN-ENZRXN]"
"TRE6PHYDRO-RXN"	"TRE6PHYDRO-ENZRXN"	"[TRE6PHYDRO-ENZRXN]"
"TRANS-RXN0-491"	"ENZRXN0-7510"	"[ENZRXN0-7510]"
"GALACTOKIN-RXN"	"GALACTOKIN-ENZRXN"	"[GALACTOKIN-ENZRXN]"
"PHOSPHOGLUCMUT-RXN"	"PHOSPHOGLUCMUT-ENZRXN"	"[PHOSPHOGLUCMUT-ENZRXN]"
"GLUC1PADENYLTRANS-RXN"	"GLUC1PADENYLTRANS-ENZRXN"	"[GLUC1PADENYLTRANS-ENZRXN]"
"DTDPGLUCOSEPP-RXN"	"DTDPGLUCOSEPP2-ENZRXN"	"[DTDPGLUCOSEPP2-ENZRXN, DTDPGLUCOSEPP-ENZRXN]"
"GLUCOSE-1-PHOSPHAT-RXN"	"ENZRXN0-6256"	"[ENZRXN0-6256, GLUCOSE-1-PHOSPHAT-ENZRXN]"
"GLUC1PURIDYLTRANS-RXN"	"ENZRXN0-7402"	"[ENZRXN0-7402]"
"GLUCOSAMINE-6-P-DEAMIN-RXN"	"GLUCOSAMINE-6-P-DEAMIN-ENZRXN"	"[GLUCOSAMINE-6-P-DEAMIN-ENZRXN]"
"RXN0-5118"	"ENZRXN0-6220"	"[ENZRXN0-6220]"
"RXN-16281"	"ENZRXN-23507"	"[ENZRXN-23507]"
"RXN0-2001"	"ENZRXN0-2541"	"[ENZRXN0-2541]"
"PHOSMANMUT-RXN"	"PHOSMANMUT-ENZRXN"	"[PHOSMANMUT-ENZRXN]"
"2.7.7.13-RXN"	"ENZRXN0-6538"	"[ENZRXN0-6538]"
"RXN-17725"	"ENZRXN0-8149"	"[ENZRXN0-8149]"
"RIBOKIN-RXN"	"RIBOKIN-ENZRXN"	"[RIBOKIN-ENZRXN]"
"RXN0-1401"	"ENZRXN0-1721"	"[ENZRXN0-1721]"
"RXN-17955"	"ENZRXN-25004"	"[ENZRXN-25004]"
"RXN0-6733"	"ENZRXN0-7495"	"[ENZRXN0-7495]"
"PPENTOMUT-RXN"	"PPENTOMUT"	"[PPENTOMUT]"
"RXN0-1402"	"ENZRXN0-1741"	"[ENZRXN0-1741]"
"RXN0-5057"	"ENZRXN0-6168"	"[ENZRXN0-6168]"
"RXN-11326"	"ENZRXN0-6230"	"[ENZRXN0-6230]"
"KDOTRANS2-RXN"	"KDOTRANS2-ENZRXN"	"[KDOTRANS2-ENZRXN]"
"RXN0-5298"	"ENZRXN0-6457"	"[ENZRXN0-6457]"
"FUCISOM-RXN"	"FUCISOM-ENZRXN"	"[FUCISOM-ENZRXN]"
"RXN0-5306"	"ENZRXN0-6481"	"[ENZRXN0-6481]"
"RXN0-5363"	"ENZRXN0-6526"	"[ENZRXN0-6526]"
"TRANS-RXN-82"	"TRANS-ENZRXN-205"	"[TRANS-ENZRXN-205, TRANS-ENZRXN-204]"
"TRANS-RXN-24"	"TRANS-ENZRXN-24"	"[TRANS-ENZRXN-24]"
